Date,Hours,Height,Svalbard,Tromso,Geomagnetic Event,Solar Proton Event,EXP Density,EXP Density Error,WACCM Density,EXP Magnitude,EXP Magnitude Error,WACCM Magnitude,DST Index,DST Index Gradient,Hp30 Index,Hp30 Index Gradient
2004-11-06,0.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-06,1.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-06,2.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-06,3.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-06,4.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-06,5.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-06,6.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-06,7.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-06,8.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-06,9.0,90,1,0,0,0,32771454049,3966174556,8046103507,10.51,9.59,9.9,6.0,0.0,0.667,0.0
2004-11-06,10.0,90,1,0,0,0,20003160603,77551060,12202987180,10.3,7.88,10.08,6.0,0.0,0.333,-0.33
2004-11-06,11.0,90,1,0,0,0,20012669688,64753622,12448355311,10.3,7.81,10.09,6.0,1.0,0.333,0.33
2004-11-06,12.0,90,1,0,0,0,17604109497,286778931,6776943258,10.24,8.45,9.83,7.0,0.0,0.333,-0.33
2004-11-06,13.0,90,1,0,0,0,18173419124,67412351,11966569995,10.25,7.82,10.07,7.0,-2.0,0.667,-0.33
2004-11-06,14.0,90,1,0,0,0,21394182512,4749094221,11809020180,10.33,9.67,10.07,5.0,0.0,0.667,-0.66
2004-11-06,15.0,90,1,0,0,0,16883715926,202430853,11745328221,10.22,8.3,10.06,5.0,-1.0,0.0,0.33
2004-11-06,16.0,90,1,0,0,0,11714239348,1789073969,11894119294,10.06,9.25,10.07,4.0,1.0,0.0,0.33
2004-11-06,17.0,90,1,0,0,0,10627509586,136106715,15823841933,10.02,8.13,10.19,5.0,1.0,0.0,0.0
2004-11-06,18.0,90,1,0,0,0,9291201471,128104931,12739122116,9.96,8.1,10.1,6.0,-5.0,0.0,0.66
2004-11-06,19.0,90,1,0,0,0,15818784024,2217104435,13231879332,10.19,9.34,10.12,1.0,1.0,0.333,0.33
2004-11-06,20.0,90,1,0,0,0,15819139893,178580903,9181609713,10.19,8.25,9.96,2.0,3.0,0.333,-0.33
2004-11-06,21.0,90,1,0,0,0,15565169272,280498573,13851030060,10.19,8.44,10.14,5.0,2.0,0.667,-0.33
2004-11-06,22.0,90,1,0,0,0,9571944532,103511032,24782196513,9.98,8.01,10.39,7.0,3.0,0.667,-0.33
2004-11-06,23.0,90,1,0,0,0,8103166716,149203342,13413936520,9.9,8.17,10.12,10.0,2.0,0.0,0.33
2004-11-06,0.0,100,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-06,1.0,100,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-06,2.0,100,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-06,3.0,100,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-06,4.0,100,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-06,5.0,100,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-06,6.0,100,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-06,7.0,100,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-06,8.0,100,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-06,9.0,100,1,0,0,0,37742407530,98907545,10005617587,10.57,7.99,10.0,6.0,0.0,0.667,0.0
2004-11-06,10.0,100,1,0,0,0,22673033410,87606288,15465005983,10.35,7.94,10.18,6.0,0.0,0.333,-0.33
2004-11-06,11.0,100,1,0,0,0,22741361041,76339470,15772978758,10.35,7.88,10.19,6.0,1.0,0.333,0.33
2004-11-06,12.0,100,1,0,0,0,20329818060,72584933,8382715166,10.3,7.86,9.92,7.0,0.0,0.333,-0.33
2004-11-06,13.0,100,1,0,0,0,21243696609,79691273,15125493565,10.32,7.9,10.17,7.0,-2.0,0.667,-0.33
2004-11-06,14.0,100,1,0,0,0,24706045347,91209625,14916391522,10.39,7.96,10.17,5.0,0.0,0.667,-0.66
2004-11-06,15.0,100,1,0,0,0,19560452257,250944939,14853026602,10.29,8.39,10.17,5.0,-1.0,0.0,0.33
2004-11-06,16.0,100,1,0,0,0,12863414387,213501092,15071191136,10.1,8.32,10.17,4.0,1.0,0.0,0.33
2004-11-06,17.0,100,1,0,0,0,11706375996,88913418,20138493264,10.06,7.94,10.3,5.0,1.0,0.0,0.0
2004-11-06,18.0,100,1,0,0,0,10048115654,155721676,16158544327,10.0,8.19,10.2,6.0,-5.0,0.0,0.66
2004-11-06,19.0,100,1,0,0,0,17405878929,287999465,16795041808,10.24,8.45,10.22,1.0,1.0,0.333,0.33
2004-11-06,20.0,100,1,0,0,0,12783557662,217378012,11501700022,10.1,8.33,10.06,2.0,3.0,0.333,-0.33
2004-11-06,21.0,100,1,0,0,0,9277072756,324427890,17577974826,9.96,8.51,10.24,5.0,2.0,0.667,-0.33
2004-11-06,22.0,100,1,0,0,0,7471665817,128527890,31756680758,9.87,8.1,10.5,7.0,3.0,0.667,-0.33
2004-11-06,23.0,100,1,0,0,0,6899371240,186447542,17001365721,9.83,8.27,10.23,10.0,2.0,0.0,0.33
2004-11-06,0.0,110,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-06,1.0,110,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-06,2.0,110,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-06,3.0,110,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-06,4.0,110,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-06,5.0,110,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-06,6.0,110,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-06,7.0,110,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-06,8.0,110,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-06,9.0,110,1,0,0,0,39277841604,123480398,12848730971,10.59,8.09,10.1,6.0,0.0,0.667,0.0
2004-11-06,10.0,110,1,0,0,0,23985312838,102462152,20396485010,10.37,8.01,10.3,6.0,0.0,0.333,-0.33
2004-11-06,11.0,110,1,0,0,0,24409880627,96124314,20801469367,10.38,7.98,10.31,6.0,1.0,0.333,0.33
2004-11-06,12.0,110,1,0,0,0,23921643071,91576747,10595313622,10.37,7.96,10.02,7.0,0.0,0.333,-0.33
2004-11-06,13.0,110,1,0,0,0,25555876435,99988302,19780114215,10.4,7.99,10.29,7.0,-2.0,0.667,-0.33
2004-11-06,14.0,110,1,0,0,0,30317572660,113461931,19440674101,10.48,8.05,10.28,5.0,0.0,0.667,-0.66
2004-11-06,15.0,110,1,0,0,0,23355951748,273476764,19262999853,10.36,8.43,10.28,5.0,-1.0,0.0,0.33
2004-11-06,16.0,110,1,0,0,0,14713759308,236594285,19442760693,10.16,8.37,10.28,4.0,1.0,0.0,0.33
2004-11-06,17.0,110,1,0,0,0,13152996368,107589262,25774793288,10.11,8.03,10.41,5.0,1.0,0.0,0.0
2004-11-06,18.0,110,1,0,0,0,11062322080,204178185,20647161358,10.04,8.31,10.31,6.0,-5.0,0.0,0.66
2004-11-06,19.0,110,1,0,0,0,12589894488,381623758,21387104756,10.1,8.58,10.33,1.0,1.0,0.333,0.33
2004-11-06,20.0,110,1,0,0,0,9083885659,286484149,14396052534,9.95,8.45,10.15,2.0,3.0,0.333,-0.33
2004-11-06,21.0,110,1,0,0,0,8736095301,396180231,22307355564,9.94,8.59,10.34,5.0,2.0,0.667,-0.33
2004-11-06,22.0,110,1,0,0,0,7362944004,168810266,41140445090,9.86,8.22,10.61,7.0,3.0,0.667,-0.33
2004-11-06,23.0,110,1,0,0,0,6560604605,247274242,21626203165,9.81,8.39,10.33,10.0,2.0,0.0,0.33
2004-11-06,0.0,120,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-06,1.0,120,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-06,2.0,120,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-06,3.0,120,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-06,4.0,120,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-06,5.0,120,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-06,6.0,120,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-06,7.0,120,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-06,8.0,120,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-06,9.0,120,1,0,0,0,35878562832,178918967,15403283229,10.55,8.25,10.18,6.0,0.0,0.667,0.0
2004-11-06,10.0,120,1,0,0,0,23303891990,153953565,24099053733,10.36,8.18,10.38,6.0,0.0,0.333,-0.33
2004-11-06,11.0,120,1,0,0,0,24255963748,143188240,24587280967,10.38,8.15,10.39,6.0,1.0,0.333,0.33
2004-11-06,12.0,120,1,0,0,0,31084789661,138953540,12838114519,10.49,8.14,10.1,7.0,0.0,0.333,-0.33
2004-11-06,13.0,120,1,0,0,0,37234575542,152216099,22905006770,10.57,8.18,10.35,7.0,-2.0,0.667,-0.33
2004-11-06,14.0,120,1,0,0,0,41238903166,171952174,22276100855,10.61,8.23,10.34,5.0,0.0,0.667,-0.66
2004-11-06,15.0,120,1,0,0,0,30658230826,161942083,21742107733,10.48,8.2,10.33,5.0,-1.0,0.0,0.33
2004-11-06,16.0,120,1,0,0,0,19513156271,183611737,21707750485,10.29,8.26,10.33,4.0,1.0,0.0,0.33
2004-11-06,17.0,120,1,0,0,0,17052048349,149728916,28419561173,10.23,8.17,10.45,5.0,1.0,0.0,0.0
2004-11-06,18.0,120,1,0,0,0,12787835243,172977364,22604493598,10.1,8.23,10.35,6.0,-5.0,0.0,0.66
2004-11-06,19.0,120,1,0,0,0,10291287749,693732067,23156009714,10.01,8.84,10.36,1.0,1.0,0.333,0.33
2004-11-06,20.0,120,1,0,0,0,8895680295,550129086,16415283768,9.94,8.74,10.21,2.0,3.0,0.333,-0.33
2004-11-06,21.0,120,1,0,0,0,7376055313,494873886,23975093744,9.86,8.69,10.37,5.0,2.0,0.667,-0.33
2004-11-06,22.0,120,1,0,0,0,7225277025,294575010,45304638361,9.85,8.46,10.65,7.0,3.0,0.667,-0.33
2004-11-06,23.0,120,1,0,0,0,6842990318,434112611,23407504825,9.83,8.63,10.36,10.0,2.0,0.0,0.33
2004-11-07,0.0,90,1,0,0,1,8699776568,158146505,12622179583,9.93,8.19,10.1,12.0,-3.0,1.333,-0.33
2004-11-07,1.0,90,1,0,0,1,9456074654,104137886,25594642402,9.97,8.01,10.4,9.0,-1.0,1.333,0.33
2004-11-07,2.0,90,1,0,0,1,17932890674,74141654,10417147796,10.25,7.87,10.01,8.0,11.0,1.667,1.33
2004-11-07,3.0,90,1,0,0,1,64662635156,138127864,19860719692,10.81,8.14,10.29,19.0,-5.0,4.0,-1.0
2004-11-07,4.0,90,1,0,0,1,28062497843,90397510,8695979802,10.44,7.95,9.93,14.0,2.0,3.0,-0.66
2004-11-07,5.0,90,1,0,0,1,51928197572,121614991,7754569702,10.71,8.08,9.88,16.0,1.0,2.667,-0.33
2004-11-07,6.0,90,1,0,0,1,60768097915,128211553,10755738542,10.78,8.1,10.03,17.0,-1.0,1.333,0.0
2004-11-07,7.0,90,1,0,0,1,80293139726,169000045,6581125953,10.9,8.22,9.81,16.0,1.0,1.667,-1.0
2004-11-07,8.0,90,1,0,0,1,66141431024,222856448,7532342740,10.82,8.34,9.87,17.0,-1.0,1.0,-0.33
2004-11-07,9.0,90,1,0,0,1,53327574553,4541754290,6231089547,10.72,9.65,9.79,16.0,9.0,1.333,0.0
2004-11-07,10.0,90,1,0,0,1,69204531200,160985743,6856029489,10.84,8.2,9.83,25.0,25.0,2.333,2.33
2004-11-07,11.0,90,1,0,0,1,53217788735,125955578,11306342130,10.72,8.1,10.05,50.0,5.0,3.667,-1.33
2004-11-07,12.0,90,1,0,0,1,60973208148,3245339864,7308267316,10.78,9.51,9.86,55.0,-11.0,2.667,0.0
2004-11-07,13.0,90,1,0,0,1,41295220449,134896271,7141694348,10.61,8.12,9.85,44.0,-1.0,3.0,-0.33
2004-11-07,14.0,90,1,0,0,1,40008189341,125088569,7492464359,10.6,8.09,9.87,43.0,-13.0,3.333,0.33
2004-11-07,15.0,90,1,0,0,1,31048375284,380702259,8373868256,10.49,8.58,9.92,30.0,-22.0,4.0,0.66
2004-11-07,16.0,90,1,0,0,1,29511656640,94506290,12129500988,10.46,7.97,10.08,8.0,-23.0,5.333,-0.33
2004-11-07,17.0,90,1,0,0,1,43874905469,110430917,11567336296,10.64,8.04,10.06,-15.0,33.0,5.0,-0.66
2004-11-07,18.0,90,1,0,0,1,81190369909,189259458,12244811786,10.9,8.27,10.08,18.0,43.0,6.667,-0.33
2004-11-07,19.0,90,1,0,0,1,106758842651,236944695,13072661835,11.02,8.37,10.11,61.0,-39.0,6.333,0.66
2004-11-07,20.0,90,1,0,0,1,92107228156,270181301,17770248182,10.96,8.43,10.24,22.0,-96.0,7.333,0.33
2004-11-07,21.0,90,1,0,0,1,91226951180,571401074,23997869225,10.96,8.75,10.38,-74.0,-3.0,7.0,-0.66
2004-11-07,22.0,90,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-07,23.0,90,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-07,0.0,100,1,0,0,1,7745391388,199640242,15987481351,9.88,8.3,10.2,12.0,-3.0,1.333,-0.33
2004-11-07,1.0,100,1,0,0,1,8273658905,125799747,32816692182,9.91,8.09,10.51,9.0,-1.0,1.333,0.33
2004-11-07,2.0,100,1,0,0,1,18148086659,87605563,13114437976,10.25,7.94,10.11,8.0,11.0,1.667,1.33
2004-11-07,3.0,100,1,0,0,1,75688998598,162308865,25291972233,10.87,8.21,10.4,19.0,-5.0,4.0,-1.0
2004-11-07,4.0,100,1,0,0,1,32257193622,104102376,10169647946,10.5,8.01,10.0,14.0,2.0,3.0,-0.66
2004-11-07,5.0,100,1,0,0,1,61820477290,145765494,8916652675,10.79,8.16,9.95,16.0,1.0,2.667,-0.33
2004-11-07,6.0,100,1,0,0,1,71943709281,152837906,12768700269,10.85,8.18,10.1,17.0,-1.0,1.333,0.0
2004-11-07,7.0,100,1,0,0,1,96309980705,189016987,7369541299,10.98,8.27,9.86,16.0,1.0,1.667,-1.0
2004-11-07,8.0,100,1,0,0,1,77255648196,192336204,8609717307,10.88,8.28,9.93,17.0,-1.0,1.0,-0.33
2004-11-07,9.0,100,1,0,0,1,59703750306,197903308,6924192410,10.77,8.29,9.84,16.0,9.0,1.333,0.0
2004-11-07,10.0,100,1,0,0,1,77339694362,184816720,7534741385,10.88,8.26,9.87,25.0,25.0,2.333,2.33
2004-11-07,11.0,100,1,0,0,1,62496302542,148266580,13285144273,10.79,8.17,10.12,50.0,5.0,3.667,-1.33
2004-11-07,12.0,100,1,0,0,1,72123174882,184358069,8085408371,10.85,8.26,9.9,55.0,-11.0,2.667,0.0
2004-11-07,13.0,100,1,0,0,1,47178767982,162776188,7462421109,10.67,8.21,9.87,44.0,-1.0,3.0,-0.33
2004-11-07,14.0,100,1,0,0,1,44333989475,149218609,7890569488,10.64,8.17,9.89,43.0,-13.0,3.333,0.33
2004-11-07,15.0,100,1,0,0,1,31168437623,247266409,8611311608,10.49,8.39,9.93,30.0,-22.0,4.0,0.66
2004-11-07,16.0,100,1,0,0,1,28818152797,108687254,12262060298,10.45,8.03,10.08,8.0,-23.0,5.333,-0.33
2004-11-07,17.0,100,1,0,0,1,42161161369,130552668,11513811931,10.62,8.11,10.06,-15.0,33.0,5.0,-0.66
2004-11-07,18.0,100,1,0,0,1,89963200715,225478761,13159593229,10.95,8.35,10.11,18.0,43.0,6.667,-0.33
2004-11-07,19.0,100,1,0,0,1,120276758940,270011824,12672847289,11.08,8.43,10.1,61.0,-39.0,6.333,0.66
2004-11-07,20.0,100,1,0,0,1,101852329754,296315752,18734342143,11.0,8.47,10.27,22.0,-96.0,7.333,0.33
2004-11-07,21.0,100,1,0,0,1,102767375872,680866131,27246138146,11.01,8.83,10.43,-74.0,-3.0,7.0,-0.66
2004-11-07,22.0,100,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-07,23.0,100,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-07,0.0,110,1,0,0,1,6609002190,265081666,20383179538,9.82,8.42,10.3,12.0,-3.0,1.333,-0.33
2004-11-07,1.0,110,1,0,0,1,7456544651,164854831,43234507212,9.87,8.21,10.63,9.0,-1.0,1.333,0.33
2004-11-07,2.0,110,1,0,0,1,19547007754,107336975,16825098623,10.29,8.03,10.22,8.0,11.0,1.667,1.33
2004-11-07,3.0,110,1,0,0,1,87219357178,202608307,33408473167,10.94,8.3,10.52,19.0,-5.0,4.0,-1.0
2004-11-07,4.0,110,1,0,0,1,37683377854,129639201,12847718608,10.57,8.11,10.1,14.0,2.0,3.0,-0.66
2004-11-07,5.0,110,1,0,0,1,72996498699,185052292,11180292569,10.86,8.26,10.04,16.0,1.0,2.667,-0.33
2004-11-07,6.0,110,1,0,0,1,80404387039,193081704,16430940236,10.9,8.28,10.21,17.0,-1.0,1.333,0.0
2004-11-07,7.0,110,1,0,0,1,108969354977,236409483,9117001872,11.03,8.37,9.95,16.0,1.0,1.667,-1.0
2004-11-07,8.0,110,1,0,0,1,84369920750,225108254,10797745352,10.92,8.35,10.03,17.0,-1.0,1.0,-0.33
2004-11-07,9.0,110,1,0,0,1,60822598291,224609797,8485146161,10.78,8.35,9.92,16.0,9.0,1.333,0.0
2004-11-07,10.0,110,1,0,0,1,79526963788,224427204,9263951208,10.9,8.35,9.96,25.0,25.0,2.333,2.33
2004-11-07,11.0,110,1,0,0,1,73789640599,186930714,16904248703,10.86,8.27,10.22,50.0,5.0,3.667,-1.33
2004-11-07,12.0,110,1,0,0,1,89162170242,235827141,10052058789,10.95,8.37,10.0,55.0,-11.0,2.667,0.0
2004-11-07,13.0,110,1,0,0,1,55557767270,208391446,8953678906,10.74,8.31,9.95,44.0,-1.0,3.0,-0.33
2004-11-07,14.0,110,1,0,0,1,51621573034,189859221,9541417980,10.71,8.27,9.97,43.0,-13.0,3.333,0.33
2004-11-07,15.0,110,1,0,0,1,31897234800,268707781,10310679137,10.5,8.42,10.01,30.0,-22.0,4.0,0.66
2004-11-07,16.0,110,1,0,0,1,26759590695,134502387,14487184757,10.42,8.12,10.16,8.0,-23.0,5.333,-0.33
2004-11-07,17.0,110,1,0,0,1,40260271388,162263972,13536403190,10.6,8.21,10.13,-15.0,33.0,5.0,-0.66
2004-11-07,18.0,110,1,0,0,1,99665524877,284012236,16088294465,10.99,8.45,10.2,18.0,43.0,6.667,-0.33
2004-11-07,19.0,110,1,0,0,1,138349744678,337924737,14585405527,11.14,8.52,10.16,61.0,-39.0,6.333,0.66
2004-11-07,20.0,110,1,0,0,1,115361517944,340352704,22572879721,11.06,8.53,10.35,22.0,-96.0,7.333,0.33
2004-11-07,21.0,110,1,0,0,1,113144356864,859008030,34097214530,11.05,8.93,10.53,-74.0,-3.0,7.0,-0.66
2004-11-07,22.0,110,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-07,23.0,110,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-07,0.0,120,1,0,0,1,6413806331,291367490,22231697927,9.8,8.46,10.34,12.0,-3.0,1.333,-0.33
2004-11-07,1.0,120,1,0,0,1,7720218453,284118674,48966001963,9.88,8.45,10.68,9.0,-1.0,1.333,0.33
2004-11-07,2.0,120,1,0,0,1,23304616855,160171896,19052327338,10.36,8.2,10.27,8.0,11.0,1.667,1.33
2004-11-07,3.0,120,1,0,0,1,91951553877,294446377,38664522179,10.96,8.46,10.58,19.0,-5.0,4.0,-1.0
2004-11-07,4.0,120,1,0,0,1,48538924054,189487343,15422424730,10.68,8.27,10.18,14.0,2.0,3.0,-0.66
2004-11-07,5.0,120,1,0,0,1,80339998066,273753742,13883818241,10.9,8.43,10.14,16.0,1.0,2.667,-0.33
2004-11-07,6.0,120,1,0,0,1,84706616496,289189236,20232781821,10.92,8.46,10.3,17.0,-1.0,1.333,0.0
2004-11-07,7.0,120,1,0,0,1,117845241071,348776507,12101084915,11.07,8.54,10.08,16.0,1.0,1.667,-1.0
2004-11-07,8.0,120,1,0,0,1,82914271530,298181291,14051358362,10.91,8.47,10.14,17.0,-1.0,1.0,-0.33
2004-11-07,9.0,120,1,0,0,1,54890208277,256489718,11631617760,10.73,8.4,10.06,16.0,9.0,1.333,0.0
2004-11-07,10.0,120,1,0,0,1,74029167604,293247573,13099443424,10.86,8.46,10.11,25.0,25.0,2.333,2.33
2004-11-07,11.0,120,1,0,0,1,88947388074,281308430,21219671479,10.94,8.44,10.32,50.0,5.0,3.667,-1.33
2004-11-07,12.0,120,1,0,0,1,117990855202,372560081,14476358531,11.07,8.57,10.16,55.0,-11.0,2.667,0.0
2004-11-07,13.0,120,1,0,0,1,73846530532,331881129,12563857791,10.86,8.52,10.09,44.0,-1.0,3.0,-0.33
2004-11-07,14.0,120,1,0,0,1,66561637493,287877812,13078187323,10.82,8.45,10.11,43.0,-13.0,3.333,0.33
2004-11-07,15.0,120,1,0,0,1,36880656890,308771319,13832863806,10.56,8.48,10.14,30.0,-22.0,4.0,0.66
2004-11-07,16.0,120,1,0,0,1,26578987520,195041650,17899840353,10.42,8.29,10.25,8.0,-23.0,5.333,-0.33
2004-11-07,17.0,120,1,0,0,1,38315789840,233218133,16765948106,10.58,8.36,10.22,-15.0,33.0,5.0,-0.66
2004-11-07,18.0,120,1,0,0,1,118280512977,443281517,19236945976,11.07,8.64,10.28,18.0,43.0,6.667,-0.33
2004-11-07,19.0,120,1,0,0,1,154357886846,490996011,17970996239,11.18,8.69,10.25,61.0,-39.0,6.333,0.66
2004-11-07,20.0,120,1,0,0,1,118948783184,481707154,25439654796,11.07,8.68,10.4,22.0,-96.0,7.333,0.33
2004-11-07,21.0,120,1,0,0,1,125001147733,1299085165,38476371027,11.09,9.11,10.58,-74.0,-3.0,7.0,-0.66
2004-11-07,22.0,120,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-07,23.0,120,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-08,0.0,90,1,0,0,0,118057192014,312147076,19983124451,11.07,8.49,10.3,-179.0,-7.0,8.667,0.0
2004-11-08,1.0,90,1,0,0,0,190399238722,550831612,19668056041,11.27,8.74,10.29,-186.0,-38.0,10.667,-2.33
2004-11-08,2.0,90,1,0,0,0,69370209007,261668242,20468107990,10.84,8.41,10.31,-224.0,-48.0,8.0,0.66
2004-11-08,3.0,90,1,0,0,0,15836517179,104420117,13817494755,10.19,8.01,10.14,-272.0,-70.0,8.667,0.0
2004-11-08,4.0,90,1,0,0,0,13430696420,100526990,12288612274,10.12,8.0,10.08,-342.0,-26.0,8.667,0.0
2004-11-08,5.0,90,1,0,0,0,14448898314,197158335,11987908740,10.15,8.29,10.07,-368.0,-6.0,8.667,0.0
2004-11-08,6.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-08,7.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-08,8.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-08,9.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-08,10.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-08,11.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-08,12.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-08,13.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-08,14.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-08,15.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-08,16.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-08,17.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-08,18.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-08,19.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-08,20.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-08,21.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-08,22.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-08,23.0,90,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-08,0.0,100,1,0,0,0,136419644962,379709478,21129157863,11.13,8.57,10.32,-179.0,-7.0,8.667,0.0
2004-11-08,1.0,100,1,0,0,0,193986232582,659776943,19461703988,11.28,8.81,10.28,-186.0,-38.0,10.667,-2.33
2004-11-08,2.0,100,1,0,0,0,78131143070,316251114,20479876220,10.89,8.5,10.31,-224.0,-48.0,8.0,0.66
2004-11-08,3.0,100,1,0,0,0,14155671528,124393594,13533706083,10.15,8.09,10.13,-272.0,-70.0,8.667,0.0
2004-11-08,4.0,100,1,0,0,0,11795956774,121482049,11622346341,10.07,8.08,10.06,-342.0,-26.0,8.667,0.0
2004-11-08,5.0,100,1,0,0,0,12332980164,243982577,11201910635,10.09,8.38,10.04,-368.0,-6.0,8.667,0.0
2004-11-08,6.0,100,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-08,7.0,100,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-08,8.0,100,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
