DATE,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2004-10-06,-12,-11.0,-10,-11,-10,-11,-10.0,-7,-3.0,0,-1.0,-4.0,-8.0,-8,-5.0,-3,-3.0,-4.0,-3.0,-3.0,-3.0,-2.0,-2.0,-2
2004-10-07,-2,-1.0,0,2,3,3,2.0,4,7.0,8,5.0,0.0,-2.0,0,3.0,5,4.0,3.0,3.0,4.0,6.0,8.0,9.0,11
2004-10-08,14,13.0,14,17,18,17,19.0,20,22.0,22,16.0,13.0,10.0,11,10.0,2,6.0,9.0,9.0,8.0,6.0,-1.0,1.0,1
2004-10-09,1,1.0,-1,-1,0,0,1.0,4,6.0,2,2.0,0.0,1.0,1,2.0,2,2.0,-3.0,-6.0,-7.0,-3.0,0.0,1.0,0
2004-10-10,-2,-3.0,-10,-14,-10,-6,-2.0,0,0.0,-1,-4.0,-2.0,0.0,-3,-2.0,-1,1.0,0.0,-2.0,0.0,-5.0,-7.0,-5.0,-4
2004-10-11,-5,-9.0,-15,-13,-18,-20,-11.0,-5,-9.0,-10,-9.0,-9.0,-13.0,-15,-14.0,-8,-5.0,-4.0,-5.0,-7.0,-8.0,-13.0,-15.0,-17
2004-10-12,-11,-9.0,-12,-19,-20,-13,-7.0,-1,-1.0,0,0.0,-2.0,-4.0,-2,2.0,2,0.0,0.0,0.0,-1.0,-2.0,-1.0,-8.0,-8
2004-10-13,-12,-21.0,-28,-31,-28,-33,-42.0,-47,-49.0,-42,-40.0,-38.0,-38.0,-45,-38.0,-37,-41.0,-37.0,-32.0,-34.0,-30.0,-29.0,-29.0,-31
2004-10-14,-28,-28.0,-30,-27,-24,-24,-26.0,-30,-28.0,-21,-22.0,-23.0,-19.0,-24,-21.0,-23,-24.0,-21.0,-21.0,-19.0,-21.0,-21.0,-16.0,-12
2004-10-15,-10,-13.0,-12,-11,-11,-10,-7.0,-4,-3.0,-7,-11.0,-17.0,-19.0,-16,-12.0,-10,-8.0,-8.0,-6.0,-9.0,-10.0,-10.0,-8.0,-8
2004-10-16,-9,-11.0,-12,-13,-14,-12,-7.0,-5,-4.0,-6,-9.0,-8.0,-9.0,-7,-5.0,-3,-1.0,-1.0,-1.0,-2.0,-3.0,-2.0,0.0,0
2004-10-17,2,3.0,4,4,3,2,2.0,3,3.0,3,2.0,4.0,4.0,5,4.0,4,5.0,6.0,7.0,8.0,5.0,3.0,3.0,5
2004-10-18,7,8.0,8,9,11,14,15.0,15,14.0,16,15.0,14.0,9.0,12,14.0,12,13.0,13.0,6.0,0.0,-1.0,0.0,2.0,3
2004-10-19,5,5.0,1,3,2,2,6.0,8,9.0,11,12.0,15.0,14.0,13,15.0,7,9.0,12.0,12.0,12.0,8.0,5.0,4.0,6
2004-10-20,15,20.0,21,15,-3,-11,-11.0,-8,-1.0,4,4.0,0.0,-1.0,-7,-19.0,-32,-28.0,-20.0,-16.0,-15.0,-17.0,-16.0,-13.0,-11
2004-10-21,-8,-8.0,-8,-8,-15,-21,-20.0,-13,-7.0,-6,-8.0,-9.0,-11.0,-10,-7.0,-6,-5.0,-5.0,-5.0,-6.0,-8.0,-10.0,-7.0,-5
2004-10-22,-3,1.0,-3,-7,-7,-5,0.0,2,4.0,5,4.0,-1.0,-2.0,-3,0.0,4,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,2
2004-10-23,2,3.0,1,3,5,7,8.0,9,9.0,11,13.0,13.0,12.0,11,12.0,12,12.0,8.0,9.0,11.0,11.0,9.0,9.0,2
2004-10-24,3,7.0,9,12,11,15,13.0,12,12.0,13,16.0,12.0,12.0,11,11.0,13,16.0,11.0,-4.0,-8.0,-3.0,-3.0,-4.0,-2
2004-10-25,4,5.0,1,2,6,9,12.0,-4,-9.0,-7,-6.0,-7.0,-8.0,-3,-3.0,-3,-5.0,-6.0,-4.0,-4.0,-6.0,-8.0,-7.0,-8
2004-10-26,-8,-7.0,-5,-4,-4,-3,-2.0,-2,0.0,1,2.0,3.0,3.0,2,2.0,3,3.0,4.0,4.0,5.0,4.0,3.0,4.0,2
2004-10-27,3,3.0,5,7,9,11,11.0,11,10.0,7,5.0,7.0,14.0,15,16.0,14,12.0,15.0,15.0,12.0,11.0,8.0,4.0,6
2004-10-28,10,9.0,7,8,10,11,12.0,11,8.0,8,10.0,12.0,14.0,15,15.0,12,12.0,14.0,14.0,17.0,16.0,14.0,13.0,10
2004-10-29,8,9.0,13,14,12,11,10.0,11,11.0,11,8.0,7.0,9.0,12,12.0,6,1.0,-7.0,-9.0,-16.0,-18.0,-14.0,-10.0,-5
2004-10-30,-11,-17.0,-21,-22,-23,-22,-25.0,-28,-33.0,-33,-24.0,-15.0,-16.0,-14,-9.0,-9,-12.0,-5.0,-3.0,-4.0,-15.0,-24.0,-23.0,-17
2004-10-31,-9,-7.0,-15,-14,-9,-4,-4.0,-6,-4.0,-4,-13.0,-16.0,-18.0,-20,-18.0,-16,-14.0,-14.0,-12.0,-14.0,-13.0,-16.0,-16.0,-19
2004-11-01,-19,-16.0,-14,-12,-8,-7,-7.0,-5,-6.0,-8,-8.0,-10.0,-9.0,-9,-7.0,-7,-1.0,-1.0,-4.0,-2.0,-1.0,-2.0,-3.0,-3
2004-11-02,-3,-5.0,-4,-5,-7,-7,-6.0,-4,-2.0,-3,-4.0,-2.0,-2.0,1,-1.0,-4,-6.0,-5.0,0.0,3.0,2.0,1.0,-1.0,0
2004-11-03,2,3.0,3,3,4,6,8.0,8,8.0,7,4.0,3.0,1.0,7,12.0,14,14.0,7.0,3.0,3.0,-7.0,-19.0,-17.0,-12
2004-11-04,-3,-3.0,-7,-9,-8,-9,-11.0,-13,-10.0,-5,-2.0,0.0,1.0,-1,-2.0,0,-1.0,-9.0,-13.0,-12.0,-7.0,-4.0,-1.0,-5
2004-11-05,-8,-6.0,-5,-6,-5,-4,-4.0,-3,-2.0,0,1.0,0.0,-3.0,-3,-3.0,-2,0.0,-1.0,-1.0,1.0,2.0,4.0,4.0,5
2004-11-06,6,6.0,6,5,4,6,7.0,7,6.0,6,6.0,6.0,7.0,7,5.0,5,4.0,5.0,6.0,1.0,2.0,5.0,7.0,10
2004-11-07,12,9.0,8,19,14,16,17.0,16,17.0,16,25.0,50.0,55.0,44,43.0,30,8.0,-15.0,18.0,61.0,22.0,-74.0,-77.0,-117
2004-11-08,-179,-186.0,-224,-272,-342,-368,-374.0,-343,-320.0,-299,-234.0,-215.0,-181.0,-168,-160.0,-149,-145.0,-135.0,-128.0,-125.0,-125.0,-118.0,-122.0,-126
2004-11-09,-127,-129.0,-129,-122,-125,-118,-116.0,-103,-104.0,-93,-78.0,-70.0,-92.0,-106,-118.0,-138,-139.0,-129.0,-110.0,-106.0,-181.0,-214.0,-182.0,-173
2004-11-10,-151,-135.0,-148,-155,-152,-197,-240.0,-259,-258.0,-258,-263.0,-232.0,-234.0,-206,-176.0,-171,-164.0,-135.0,-118.0,-122.0,-120.0,-118.0,-112.0,-109
2004-11-11,-105,-97.0,-97,-97,-103,-106,-103.0,-99,-90.0,-80,-85.0,-82.0,-76.0,-77,-81.0,-75,-73.0,-58.0,-52.0,-61.0,-59.0,-44.0,-40.0,-46
2004-11-12,-60,-64.0,-68,-82,-80,-73,-62.0,-51,-62.0,-83,-92.0,-87.0,-80.0,-74,-63.0,-61,-71.0,-71.0,-69.0,-78.0,-81.0,-80.0,-71.0,-67
2004-11-13,-64,-64.0,-64,-64,-61,-59,-59.0,-58,-60.0,-58,-55.0,-51.0,-51.0,-49,-48.0,-48,-51.0,-50.0,-48.0,-48.0,-51.0,-52.0,-49.0,-44
2004-11-14,-48,-58.0,-58,-58,-56,-53,-52.0,-57,-57.0,-54,-54.0,-53.0,-52.0,-51,-48.0,-45,-44.0,-41.0,-43.0,-44.0,-44.0,-42.0,-41.0,-40
2004-11-15,-39,-39.0,-41,-39,-40,-41,-38.0,-38,-38.0,-36,-37.0,-39.0,-41.0,-41,-40.0,-40,-41.0,-41.0,-41.0,-38.0,-36.0,-31.0,-28.0,-27
2004-11-16,-24,-23.0,-23,-20,-21,-22,-23.0,-29,-34.0,-41,-38.0,-37.0,-35.0,-35,-36.0,-36,-34.0,-33.0,-32.0,-34.0,-32.0,-35.0,-35.0,-31
2004-11-17,-29,-27.0,-30,-31,-31,-34,-35.0,-40,-40.0,-43,-46.0,-46.0,-41.0,-37,-34.0,-33,-33.0,-31.0,-29.0,-29.0,-30.0,-30.0,-30.0,-29
2004-11-18,-27,-24.0,-23,-24,-24,-24,-23.0,-24,-24.0,-25,-25.0,-28.0,-30.0,-31,-30.0,-26,-26.0,-23.0,-23.0,-23.0,-23.0,-22.0,-20.0,-17
2004-11-19,-15,-13.0,-11,-14,-17,-16,-15.0,-14,-14.0,-15,-14.0,-11.0,-11.0,-10,-7.0,-4,-2.0,4.0,10.0,8.0,1.0,-1.0,-5.0,-8
2004-11-20,-15,-16.0,-18,-21,-26,-29,-33.0,-40,-36.0,-33,-35.0,-36.0,-44.0,-34,-36.0,-37,-29.0,-21.0,-40.0,-44.0,-34.0,-29.0,-25.0,-21
2004-11-21,-17,-19.0,-28,-28,-28,-26,-30.0,-30,-30.0,-28,-30.0,-32.0,-31.0,-31,-44.0,-41,-40.0,-36.0,-34.0,-32.0,-31.0,-28.0,-25.0,-22
2004-11-22,-19,-23.0,-27,-29,-32,-34,-30.0,-34,-34.0,-35,-31.0,-28.0,-27.0,-27,-28.0,-29,-30.0,-29.0,-27.0,-23.0,-24.0,-24.0,-25.0,-27
2004-11-23,-24,-23.0,-26,-29,-29,-27,-28.0,-29,-26.0,-22,-19.0,-13.0,-9.0,-7,-7.0,-8,-11.0,-12.0,-10.0,-11.0,-6.0,-7.0,-10.0,-9
2004-11-24,-11,-16.0,-18,-22,-22,-21,-23.0,-23,-23.0,-24,-27.0,-20.0,-17.0,-18,-20.0,-21,-21.0,-19.0,-16.0,-14.0,-12.0,-13.0,-16.0,-16
2004-11-25,-18,-26.0,-38,-51,-53,-43,-45.0,-53,-53.0,-47,-43.0,-45.0,-41.0,-36,-39.0,-41,-40.0,-37.0,-32.0,-27.0,-26.0,-23.0,-20.0,-17
2004-11-26,-21,-26.0,-30,-31,-33,-38,-43.0,-42,-40.0,-39,-39.0,-36.0,-30.0,-26,-26.0,-28,-26.0,-26.0,-30.0,-27.0,-28.0,-32.0,-30.0,-28
2004-11-27,-27,-25.0,-28,-25,-22,-25,-35.0,-46,-47.0,-39,-32.0,-30.0,-28.0,-27,-29.0,-30,-35.0,-35.0,-38.0,-40.0,-43.0,-45.0,-45.0,-43
2004-11-28,-39,-29.0,-29,-30,-32,-44,-50.0,-48,-46.0,-45,-44.0,-41.0,-36.0,-32,-30.0,-28,-24.0,-19.0,-12.0,-12.0,-17.0,-14.0,-13.0,-12
2004-11-29,-4,-1.0,-7,-12,-10,-12,-22.0,-25,-28.0,-28,-29.0,-28.0,-34.0,-26,-20.0,-17,-22.0,-25.0,-21.0,-16.0,-11.0,-13.0,-11.0,-16
2004-11-30,-1,-13.0,-14,-16,-14,-19,-25.0,-22,-25.0,-28,-31.0,-27.0,-24.0,-21,-19.0,-16,-16.0,-17.0,-19.0,-19.0,-19.0,-18.0,-17.0,-11
2004-12-01,-7,-5.0,-9,-9,-15,-17,-18.0,-22,-24.0,-24,-26.0,-22.0,-19.0,-16,-16.0,-15,-20.0,-19.0,-21.0,-19.0,-18.0,-16.0,-12.0,-13
2004-12-02,-13,-13.0,-14,-14,-15,-15,-17.0,-20,-23.0,-21,-19.0,-18.0,-14.0,-13,-13.0,-13,-13.0,-11.0,-11.0,-12.0,-14.0,-14.0,-12.0,-12
2004-12-03,-10,-10.0,-9,-9,-6,-6,-7.0,-9,-10.0,-11,-13.0,-10.0,-8.0,-5,-4.0,-4,-5.0,-5.0,-3.0,-3.0,-7.0,-9.0,-10.0,-8
2004-12-04,-6,-6.0,-6,-6,-5,-3,-3.0,-3,-5.0,-5,-5.0,-8.0,-11.0,-11,-9.0,-5,-5.0,-5.0,-4.0,-3.0,-3.0,-3.0,-3.0,-4
2004-12-05,-2,-4.0,-5,-6,-4,8,15.0,29,67.0,53,45.0,42.0,46.0,43,41.0,35,27.0,27.0,28.0,23.0,22.0,20.0,14.0,14
2004-12-06,10,7.0,6,6,0,-13,-22.0,-24,-30.0,-28,-31.0,-35.0,-40.0,-39,-34.0,-42,-42.0,-39.0,-42.0,-42.0,-37.0,-37.0,-35.0,-35
2004-12-07,-32,-36.0,-44,-40,-37,-33,-34.0,-36,-32.0,-31,-32.0,-31.0,-24.0,-23,-23.0,-22,-22.0,-24.0,-28.0,-28.0,-23.0,-22.0,-24.0,-22
2004-12-08,-20,-19.0,-23,-23,-22,-25,-24.0,-21,-19.0,-21,-24.0,-25.0,-25.0,-23,-25.0,-25,-25.0,-23.0,-21.0,-17.0,-18.0,-24.0,-26.0,-23
2004-12-09,-20,-18.0,-20,-22,-19,-17,-16.0,-16,-15.0,-16,-22.0,-24.0,-25.0,-23,-19.0,-17,-19.0,-24.0,-25.0,-19.0,-15.0,-15.0,-17.0,-15
2004-12-10,-16,-15.0,-17,-17,-18,-12,-11.0,-15,-20.0,-24,-26.0,-26.0,-26.0,-25,-26.0,-27,-27.0,-24.0,-25.0,-25.0,-24.0,-21.0,-24.0,-21
2004-12-11,-18,-16.0,-18,-18,-20,-23,-27.0,-26,-22.0,-25,-28.0,-28.0,-25.0,-13,2.0,3,6.0,6.0,-1.0,-17.0,-31.0,-41.0,-29.0,-20
2004-12-12,-26,-31.0,-30,-30,-29,-32,-32.0,-27,-25.0,-30,-25.0,-26.0,-23.0,-28,-33.0,-34,-33.0,-19.0,-13.0,-12.0,-13.0,-8.0,5.0,-3
2004-12-13,-31,-49.0,-56,-55,-55,-52,-49.0,-44,-38.0,-37,-34.0,-32.0,-30.0,-27,-23.0,-20,-18.0,-18.0,-15.0,-14.0,-12.0,-12.0,-11.0,-11
2004-12-14,-10,-10.0,-14,-16,-14,-13,-16.0,-26,-23.0,-23,-27.0,-31.0,-31.0,-28,-27.0,-24,-21.0,-17.0,-15.0,-17.0,-24.0,-28.0,-27.0,-25
2004-12-15,-22,-22.0,-21,-21,-16,-15,-23.0,-29,-22.0,-18,-19.0,-19.0,-20.0,-23,-25.0,-26,-24.0,-20.0,-16.0,-14.0,-20.0,-25.0,-27.0,-22
2004-12-16,-13,-6.0,-4,-10,-11,-12,-13.0,-11,-8.0,-7,-8.0,-6.0,-7.0,-8,-7.0,-2,-2.0,-5.0,1.0,3.0,-8.0,-13.0,-10.0,-4
2004-12-17,1,-5.0,-10,-14,-11,-14,-14.0,-18,-16.0,-12,-17.0,-20.0,-17.0,-16,-15.0,-16,-16.0,-18.0,-21.0,-21.0,-19.0,-17.0,-15.0,-17
2004-12-18,-14,-15.0,-19,-18,-12,-8,-5.0,-5,-6.0,-7,-14.0,-12.0,-13.0,-17,-13.0,-13,-12.0,-11.0,-13.0,-13.0,-12.0,-14.0,-18.0,-18
2004-12-19,-18,-15.0,-15,-15,-13,-12,-14.0,-13,-10.0,-8,-7.0,-7.0,-8.0,-9,-8.0,-7,-7.0,-8.0,-8.0,-7.0,-5.0,-5.0,-7.0,-7
2004-12-20,-6,-4.0,-5,-6,-4,1,0.0,-3,-1.0,2,2.0,-2.0,-4.0,-5,-2.0,-2,-3.0,-5.0,-5.0,-1.0,2.0,2.0,3.0,1
2004-12-21,0,-5.0,-9,-5,0,7,15.0,33,19.0,9,-8.0,-13.0,-10.0,-4,-6.0,-15,-19.0,-15.0,-10.0,-4.0,-5.0,-6.0,-9.0,-10
2004-12-22,-10,-6.0,-1,4,-5,-10,-12.0,-16,-19.0,-20,-20.0,-15.0,-11.0,-18,-17.0,-18,-22.0,-26.0,-19.0,-14.0,-13.0,-15.0,-16.0,-20
2004-12-23,-16,-14.0,-15,-19,-20,-19,-20.0,-18,-20.0,-21,-21.0,-17.0,-14.0,-17,-18.0,-20,-19.0,-17.0,-17.0,-13.0,-12.0,-19.0,-22.0,-22
2004-12-24,-17,-17.0,-17,-19,-18,-15,-11.0,-10,-13.0,-14,-12.0,-9.0,-9.0,-12,-13.0,-15,-17.0,-15.0,-16.0,-14.0,-10.0,-5.0,-2.0,2
2004-12-25,-4,-4.0,1,4,-1,-11,-12.0,-11,-12.0,-5,-5.0,-3.0,-4.0,-8,-7.0,-7,-7.0,-10.0,-13.0,-17.0,-16.0,-14.0,-12.0,-9
2004-12-26,-5,-3.0,-6,-2,-3,-5,-7.0,-8,-6.0,-7,-7.0,-6.0,-6.0,-5,-4.0,-8,-15.0,-16.0,-16.0,-12.0,-10.0,-7.0,-5.0,-4
2004-12-27,-3,-5.0,-4,0,-1,-7,-4.0,4,5.0,4,4.0,7.0,7.0,5,3.0,-1,-5.0,-5.0,-2.0,-4.0,-11.0,-16.0,-16.0,-17
2004-12-28,-18,-24.0,-27,-27,-22,-21,-22.0,-27,-28.0,-20,-18.0,-15.0,-18.0,-12,-13.0,-10,-9.0,-16.0,-18.0,-27.0,-36.0,-35.0,-40.0,-42
2004-12-29,-44,-44.0,-47,-45,-47,-39,-43.0,-41,-40.0,-42,-44.0,-32.0,-25.0,-21,-30.0,-31,-34.0,-37.0,-31.0,-22.0,-18.0,-20.0,-22.0,-24
2004-12-30,-26,-27.0,-27,-27,-20,-16,-2.0,14,-7.0,-5,3.0,3.0,1.0,-1,-13.0,-23,-26.0,-29.0,-25.0,-22.0,-22.0,-23.0,-24.0,-23
2004-12-31,-21,-23.0,-23,-22,-22,-22,-22.0,-18,-15.0,-13,-11.0,-11.0,-12.0,-9,-10.0,-12,-16.0,-16.0,-13.0,-10.0,-10.0,-11.0,-12.0,-11
2008-01-01,-12,-11.0,-8,-7,-5,-3,-5.0,-6,-5.0,-5,-7.0,-7.0,-6.0,-7,-6.0,-8,-8.0,-7.0,-6.0,-4.0,-5.0,-3.0,-3.0,-3.0
2008-01-02,-1,0.0,-1,1,4,3,3.0,4,4.0,7,5.0,4.0,4.0,3,3.0,2,0.0,4.0,5.0,6.0,6.0,5.0,1.0,-7.0
2008-01-03,-7,-7.0,-5,-5,-4,-3,-2.0,-2,1.0,2,2.0,1.0,1.0,-1,1.0,0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0
2008-01-04,4,6.0,9,8,6,6,4.0,4,4.0,4,5.0,7.0,8.0,6,7.0,13,13.0,14.0,13.0,13.0,16.0,16.0,21.0,37.0
2008-01-05,31,21.0,20,10,11,11,15.0,16,2.0,-17,-8.0,-1.0,-6.0,-14,-15.0,-20,-17.0,-12.0,-6.0,-13.0,-16.0,-25.0,-25.0,-14.0
2008-01-06,-5,-6.0,-9,-15,-18,-16,-18.0,-22,-23.0,-29,-26.0,-20.0,-16.0,-16,-16.0,-20,-22.0,-21.0,-19.0,-19.0,-18.0,-21.0,-23.0,-25.0
2008-01-07,-21,-22.0,-26,-30,-24,-26,-28.0,-27,-24.0,-22,-23.0,-22.0,-20.0,-25,-22.0,-20,-19.0,-17.0,-16.0,-17.0,-18.0,-19.0,-20.0,-17.0
2008-01-08,-15,-15.0,-16,-15,-16,-14,-15.0,-13,-17.0,-22,-25.0,-20.0,-17.0,-18,-24.0,-25,-26.0,-25.0,-25.0,-26.0,-26.0,-20.0,-21.0,-22.0
2008-01-09,-23,-22.0,-24,-23,-21,-20,-20.0,-23,-21.0,-21,-22.0,-21.0,-21.0,-21,-20.0,-18,-15.0,-17.0,-19.0,-20.0,-18.0,-18.0,-18.0,-16.0
2008-01-10,-17,-14.0,-13,-11,-12,-10,-11.0,-10,-11.0,-13,-15.0,-16.0,-17.0,-17,-14.0,-10,-9.0,-9.0,-10.0,-10.0,-7.0,-8.0,-12.0,-15.0
2008-01-11,-17,-14.0,-11,-11,-10,-10,-9.0,-11,-13.0,-14,-16.0,-14.0,-11.0,-11,-9.0,-12,-12.0,-14.0,-17.0,-17.0,-17.0,-13.0,-12.0,-10.0
2008-01-12,-8,-8.0,-6,-4,0,1,3.0,7,4.0,4,4.0,5.0,11.0,10,3.0,-6,-17.0,-27.0,-27.0,-21.0,-19.0,-20.0,-21.0,-24.0
2008-01-13,-27,-25.0,-20,-17,-17,-18,-21.0,-21,-19.0,-18,-16.0,-12.0,-15.0,-24,-30.0,-19,-20.0,-29.0,-34.0,-34.0,-27.0,-19.0,-23.0,-26.0
2008-01-14,-23,-19.0,-20,-20,-16,-12,-15.0,-23,-19.0,-15,-21.0,-25.0,-21.0,-14,-8.0,-9,-8.0,-13.0,-17.0,-17.0,-17.0,-16.0,-21.0,-20.0
2008-01-15,-17,-15.0,-15,-13,-12,-10,-11.0,-12,-15.0,-16,-18.0,-20.0,-19.0,-19,-19.0,-17,-13.0,-11.0,-12.0,-14.0,-13.0,-13.0,-16.0,-19.0
2008-01-16,-19,-15.0,-15,-12,-12,-17,-19.0,-17,-13.0,-12,-17.0,-13.0,-14.0,-14,-13.0,-13,-11.0,-12.0,-12.0,-12.0,-16.0,-20.0,-19.0,-15.0
2008-01-17,-11,-11.0,-11,-10,-6,-7,-8.0,-11,-12.0,-11,-11.0,-11.0,-14.0,-17,-12.0,-9,-8.0,-8.0,-8.0,-8.0,-13.0,-12.0,-10.0,-7.0
2008-01-18,-1,-3.0,-8,-14,-13,-9,-8.0,-12,-14.0,-14,-15.0,-12.0,-13.0,-12,-16.0,-22,-29.0,-26.0,-25.0,-26.0,-23.0,-18.0,-16.0,-17.0
2008-01-19,-15,-11.0,-8,-8,-11,-14,-16.0,-16,-15.0,-13,-15.0,-15.0,-18.0,-17,-14.0,-16,-21.0,-21.0,-21.0,-19.0,-19.0,-17.0,-16.0,-14.0
2008-01-20,-11,-9.0,-6,-9,-12,-17,-16.0,-15,-12.0,-7,-8.0,-12.0,-11.0,-10,-8.0,-8,-8.0,-8.0,-10.0,-15.0,-17.0,-19.0,-17.0,-17.0
2008-01-21,-14,-10.0,-9,-8,-10,-11,-11.0,-11,-11.0,-13,-13.0,-11.0,-10.0,-8,-5.0,-7,-15.0,-20.0,-19.0,-12.0,-10.0,-15.0,-18.0,-19.0
2008-01-22,-16,-13.0,-12,-12,-13,-12,-12.0,-12,-11.0,-10,-10.0,-8.0,-7.0,-6,-6.0,-8,-10.0,-14.0,-12.0,-12.0,-12.0,-12.0,-12.0,-9.0
2008-01-23,-7,-6.0,-5,-4,-5,-3,-5.0,-4,-5.0,-5,-5.0,-3.0,-1.0,-1,1.0,-1,-1.0,-2.0,-2.0,-4.0,-7.0,-3.0,-3.0,-1.0
2008-01-24,3,4.0,2,-2,-7,-5,-7.0,-8,-9.0,-12,-11.0,-12.0,-9.0,-6,-4.0,-3,-8.0,-12.0,-8.0,-7.0,-6.0,-4.0,2.0,1.0
2008-01-25,-5,-3.0,-4,-6,-8,-6,-7.0,-11,-10.0,-12,-16.0,-15.0,-14.0,-10,-8.0,-6,-1.0,-2.0,-7.0,-6.0,-15.0,-17.0,-16.0,-18.0
2008-01-26,-17,-13.0,-11,-9,-10,-8,-10.0,-9,-12.0,-17,-19.0,-21.0,-19.0,-12,-9.0,-5,-5.0,-8.0,-9.0,-7.0,-9.0,-9.0,-10.0,-10.0
2008-01-27,-9,-10.0,-9,-7,-6,-5,-4.0,-6,-9.0,-13,-12.0,-10.0,-9.0,-7,-6.0,-7,-4.0,-3.0,-3.0,-6.0,-6.0,-10.0,-13.0,-15.0
2008-01-28,-15,-14.0,-13,-11,-11,-8,-9.0,-8,-9.0,-10,-13.0,-14.0,-11.0,-6,-4.0,-2,-2.0,-5.0,-7.0,-6.0,-5.0,-6.0,-5.0,-2.0
2008-01-29,0,2.0,-1,0,2,3,0.0,-8,-13.0,-13,-11.0,-13.0,-9.0,-6,-9.0,-11,-13.0,-13.0,-13.0,-11.0,-9.0,-7.0,-8.0,-9.0
2008-01-30,-10,-10.0,-9,-6,-3,0,0.0,0,1.0,0,-1.0,-4.0,-5.0,-3,-4.0,-4,-5.0,-7.0,-6.0,-7.0,-9.0,-8.0,-8.0,-7.0
2008-01-31,-7,-8.0,-9,-9,-6,-3,0.0,2,2.0,0,2.0,5.0,11.0,15,22.0,27,17.0,7.0,1.0,-1.0,-5.0,-9.0,-18.0,-26.0
2008-02-01,-30,-27.0,-28,-26,-21,-20,-16.0,-11,-6.0,-6,-12.0,-10.0,-6.0,-5,-1.0,-1,-4.0,-16.0,-35.0,-36.0,-31.0,-28.0,-40.0,-49.0
2008-02-02,-46,-41.0,-41,-45,-43,-45,-39.0,-36,-36.0,-31,-27.0,-25.0,-23.0,-27,-30.0,-28,-29.0,-27.0,-27.0,-30.0,-27.0,-30.0,-36.0,-34.0
2008-02-03,-32,-32.0,-37,-35,-30,-31,-29.0,-35,-34.0,-37,-31.0,-23.0,-17.0,-16,-19.0,-25,-22.0,-22.0,-29.0,-31.0,-31.0,-31.0,-30.0,-33.0
2008-02-04,-31,-32.0,-33,-36,-34,-32,-30.0,-29,-25.0,-27,-33.0,-28.0,-23.0,-20,-18.0,-18,-19.0,-22.0,-23.0,-23.0,-21.0,-18.0,-25.0,-27.0
2008-02-05,-26,-25.0,-26,-26,-24,-20,-20.0,-20,-19.0,-19,-17.0,-15.0,-12.0,-13,-15.0,-15,-18.0,-21.0,-25.0,-28.0,-27.0,-24.0,-22.0,-20.0
2008-02-06,-20,-19.0,-19,-17,-16,-14,-12.0,-12,-9.0,-8,-8.0,-7.0,-4.0,-4,-5.0,-9,-11.0,-12.0,-16.0,-18.0,-26.0,-31.0,-32.0,-34.0
2008-02-07,-33,-31.0,-31,-32,-28,-23,-19.0,-17,-15.0,-14,-14.0,-11.0,-9.0,-7,-4.0,-4,-5.0,-11.0,-14.0,-15.0,-15.0,-14.0,-13.0,-14.0
2008-02-08,-16,-18.0,-18,-18,-19,-18,-17.0,-16,-17.0,-10,-6.0,-1.0,1.0,-1,-6.0,-7,-7.0,-10.0,-13.0,-17.0,-21.0,-21.0,-20.0,-17.0
2008-02-09,-17,-14.0,-12,-12,-10,-7,-6.0,-6,-6.0,-5,-5.0,-5.0,-5.0,-6,-7.0,-9,-5.0,-3.0,-1.0,0.0,-3.0,-1.0,0.0,1.0
2008-02-10,4,4.0,5,7,7,3,-5.0,-14,-7.0,-4,-8.0,-23.0,-25.0,-16,-10.0,-17,-24.0,-29.0,-32.0,-32.0,-31.0,-31.0,-33.0,-36.0
2008-02-11,-32,-30.0,-31,-31,-32,-26,-26.0,-25,-23.0,-24,-26.0,-25.0,-23.0,-22,-22.0,-20,-20.0,-21.0,-23.0,-23.0,-20.0,-20.0,-22.0,-23.0
2008-02-12,-25,-26.0,-24,-25,-25,-21,-20.0,-12,-11.0,-13,-12.0,-17.0,-26.0,-26,-22.0,-20,-20.0,-20.0,-22.0,-23.0,-24.0,-20.0,-17.0,-16.0
2008-02-13,-17,-18.0,-20,-19,-17,-13,-12.0,-16,-16.0,-12,-13.0,-13.0,-11.0,-12,-18.0,-16,-16.0,-18.0,-27.0,-32.0,-28.0,-21.0,-17.0,-18.0
2008-02-14,-23,-25.0,-25,-23,-21,-20,-18.0,-14,-10.0,-7,-7.0,-8.0,-7.0,-8,-7.0,-7,-7.0,-10.0,-15.0,-21.0,-26.0,-23.0,-20.0,-21.0
2008-02-15,-24,-28.0,-31,-26,-23,-19,-19.0,-19,-18.0,-19,-19.0,-20.0,-22.0,-18,-19.0,-18,-19.0,-18.0,-18.0,-16.0,-16.0,-12.0,-11.0,-12.0
2008-02-16,-13,-15.0,-21,-21,-21,-18,-15.0,-14,-12.0,-10,-9.0,-8.0,-9.0,-9,-9.0,-9,-10.0,-11.0,-18.0,-18.0,-17.0,-13.0,-12.0,-14.0
