Date,Time,SML,SMU
2004-06-18,8.0,-86.6,81.1
2004-06-18,8.5,-142.9,88.2
2004-06-18,9.0,-304.6,148.0
2004-06-18,9.5,-373.3,126.9
2004-06-18,10.0,-322.6,138.2
2004-06-18,10.5,-238.6,148.1
2004-06-18,11.0,-104.1,79.4
2004-06-18,11.5,-86.6,89.6
2004-06-18,12.0,-124.5,86.3
2004-06-18,12.5,-108.1,91.2
2004-06-18,13.0,-119.7,124.5
2004-06-18,13.5,-127.3,134.2
2004-06-18,14.0,-230.0,137.8
2004-06-18,14.5,-328.6,198.8
2004-06-18,15.0,-197.1,183.3
2004-06-18,15.5,-215.6,206.9
2004-06-18,16.0,-303.0,236.2
2004-06-18,16.5,-212.3,260.9
2004-06-18,17.0,-171.9,193.3
2004-06-18,17.5,-70.6,137.2
2004-06-18,18.0,-36.8,102.0
2004-06-18,18.5,-68.6,95.7
2004-06-18,19.0,-65.8,87.8
2004-06-18,19.5,-112.0,118.3
2004-06-18,20.0,-87.8,50.7
2004-06-18,20.5,-68.6,63.3
2004-06-18,21.0,-81.2,50.5
2004-06-18,21.5,-66.5,93.0
2004-06-18,22.0,-70.1,55.6
2004-06-18,22.5,-79.8,50.0
2004-06-18,23.0,-81.9,77.1
2004-06-18,23.5,-95.7,88.5
2004-06-19,0.0,-89.7,99.9
2004-06-19,0.5,-135.2,100.7
2004-06-19,1.0,-220.8,130.4
2004-06-19,1.5,-177.3,117.3
2004-06-19,2.0,-103.0,86.3
2004-06-19,2.5,-61.6,75.2
2004-06-19,3.0,-33.2,73.2
2004-06-19,3.5,-33.1,55.7
2004-06-19,4.0,-36.0,33.0
2004-06-19,4.5,-22.8,62.1
2004-06-19,5.0,-107.8,50.1
2004-06-19,5.5,-97.4,41.4
2004-06-19,6.0,-22.5,44.2
2004-06-19,6.5,-37.0,50.1
2004-06-19,7.0,-43.0,55.4
2004-06-19,7.5,-87.8,154.2
2004-06-19,8.0,-128.2,203.4
2004-06-19,8.5,-183.6,123.3
2004-06-19,9.0,-140.2,71.8
2004-06-19,9.5,-115.4,81.9
2004-06-19,10.0,-114.8,60.4
2004-06-19,10.5,-72.1,78.2
2004-06-19,11.0,-212.5,72.1
2004-06-19,11.5,-145.3,124.3
2004-06-19,12.0,-116.9,154.1
2004-06-19,12.5,-178.8,162.8
2004-06-19,13.0,-172.9,133.1
2004-06-19,13.5,-149.1,153.7
2004-06-19,14.0,-115.7,107.3
2004-06-19,14.5,-102.2,107.1
2004-06-19,15.0,-135.3,115.5
2004-06-19,15.5,-105.6,178.0
2004-06-19,16.0,-89.5,72.1
2004-06-19,16.5,-73.9,50.0
2004-06-19,17.0,-44.8,44.7
2004-06-19,17.5,-40.3,62.2
2004-06-19,18.0,-18.8,65.5
2004-06-19,18.5,-23.0,42.4
2004-06-19,19.0,-18.8,47.9
2004-06-19,19.5,-18.2,43.7
2004-06-19,20.0,-26.0,41.8
2004-06-19,20.5,-29.0,40.9
2004-06-19,21.0,-20.2,45.8
2004-06-19,21.5,-16.1,43.3
2004-06-19,22.0,-19.1,40.8
2004-06-19,22.5,-21.1,33.6
2004-06-19,23.0,-18.6,31.4
2004-06-19,23.5,-23.6,26.7
2004-06-20,0.0,-24.6,21.7
2004-06-20,0.5,-24.2,24.1
2004-06-20,1.0,-29.5,25.9
2004-06-20,1.5,-32.9,33.2
2004-06-20,2.0,-34.8,40.0
2004-06-20,2.5,-34.4,26.7
2004-06-20,3.0,-24.9,29.6
2004-06-20,3.5,-31.6,23.6
2004-06-20,4.0,-28.0,26.1
2004-06-20,4.5,-26.7,28.1
2004-06-20,5.0,-33.6,26.0
2004-06-20,5.5,-33.1,36.1
2004-06-20,6.0,-48.1,36.3
2004-06-20,6.5,-92.6,31.1
2004-06-20,7.0,-130.3,26.3
2004-06-20,7.5,-88.2,28.6
2004-06-20,8.0,-36.8,35.1
2004-06-20,8.5,-38.6,48.9
2004-06-20,9.0,-37.5,34.2
2004-06-20,9.5,-37.0,46.6
2004-06-20,10.0,-39.5,80.5
2004-06-20,10.5,-39.9,82.5
2004-06-20,11.0,-50.9,34.2
2004-06-20,11.5,-52.8,39.8
2004-06-20,12.0,-63.9,34.9
2004-06-20,12.5,-69.4,25.3
2004-06-20,13.0,-53.1,35.2
2004-06-20,13.5,-41.6,40.1
2004-06-20,14.0,-34.8,46.9
2004-06-20,14.5,-34.5,33.0
2004-06-20,15.0,-40.6,36.4
2004-06-20,15.5,-44.9,30.6
2004-06-20,16.0,-49.2,47.5
2004-06-20,16.5,-80.5,36.3
2004-06-20,17.0,-56.8,29.4
2004-06-20,17.5,-50.7,46.4
2004-06-20,18.0,-72.7,87.7
2004-06-20,18.5,-91.9,96.4
2004-06-20,19.0,-112.3,72.8
2004-06-20,19.5,-42.3,69.1
2004-06-20,20.0,-38.2,47.6
2004-06-20,20.5,-42.5,28.3
2004-06-20,21.0,-43.4,24.8
2004-06-20,21.5,-56.1,28.0
2004-06-20,22.0,-47.2,31.1
2004-06-20,22.5,-37.3,28.1
2004-06-20,23.0,-31.9,21.2
2004-06-20,23.5,-25.9,36.1
2004-06-21,0.0,-23.4,34.5
2004-06-21,0.5,-22.7,31.1
2004-06-21,1.0,-22.2,32.2
2004-06-21,1.5,-19.5,40.6
2004-06-21,2.0,-34.1,27.9
2004-06-21,2.5,-39.7,25.8
2004-06-21,3.0,-29.7,37.7
2004-06-21,3.5,-52.9,23.5
2004-06-21,4.0,-50.6,16.5
2004-06-21,4.5,-50.1,21.3
2004-06-21,5.0,-36.3,30.2
2004-06-21,5.5,-42.2,44.4
2004-06-21,6.0,-96.6,49.9
2004-06-21,6.5,-199.5,89.3
2004-06-21,7.0,-101.4,77.0
2004-06-21,7.5,-114.1,66.3
2004-06-21,8.0,-127.5,48.7
2004-06-21,8.5,-86.8,40.8
2004-06-21,9.0,-50.4,34.0
2004-06-21,9.5,-45.3,35.0
2004-06-21,10.0,-46.3,34.7
2004-06-21,10.5,-44.8,33.4
2004-06-21,11.0,-44.1,36.5
2004-06-21,11.5,-54.0,77.1
2004-06-21,12.0,-96.2,120.6
2004-06-21,12.5,-73.6,91.8
2004-06-21,13.0,-43.9,54.2
2004-06-21,13.5,-33.3,38.8
2004-06-21,14.0,-30.2,88.5
2004-06-21,14.5,-31.2,109.9
2004-06-21,15.0,-37.9,186.9
2004-06-21,15.5,-50.5,274.0
2004-06-21,16.0,-35.5,291.2
2004-06-21,16.5,-92.0,105.8
2004-06-21,17.0,-102.5,83.4
2004-06-21,17.5,-108.3,83.0
2004-06-21,18.0,-97.0,81.4
2004-06-21,18.5,-103.5,117.6
2004-06-21,19.0,-98.5,107.1
2004-06-21,19.5,-83.0,97.7
2004-06-21,20.0,-84.1,99.7
2004-06-21,20.5,-78.2,111.5
2004-06-21,21.0,-98.4,95.4
2004-06-21,21.5,-41.3,81.0
2004-06-21,22.0,-41.0,64.4
2004-06-21,22.5,-47.3,40.5
2004-06-21,23.0,-39.1,32.2
2004-06-21,23.5,-37.0,26.6
2004-06-22,0.0,-42.6,15.1
2004-06-22,0.5,-43.9,18.6
2004-06-22,1.0,-41.2,22.6
2004-06-22,1.5,-39.4,13.0
2004-06-22,2.0,-35.0,16.6
2004-06-22,2.5,-33.6,20.1
2004-06-22,3.0,-31.9,17.5
2004-06-22,3.5,-31.5,18.3
2004-06-22,4.0,-30.4,25.1
2004-06-22,4.5,-61.4,27.3
2004-06-22,5.0,-104.7,17.6
2004-06-22,5.5,-98.2,14.9
2004-06-22,6.0,-63.9,27.5
2004-06-22,6.5,-29.1,22.3
2004-06-22,7.0,-31.1,17.8
2004-06-22,7.5,-42.2,38.5
2004-06-22,8.0,-39.1,63.6
2004-06-22,8.5,-32.1,61.9
2004-06-22,9.0,-37.5,64.2
2004-06-22,9.5,-34.3,64.9
2004-06-22,10.0,-30.6,62.2
2004-06-22,10.5,-28.9,56.8
2004-06-22,11.0,-76.7,60.5
2004-06-22,11.5,-108.4,43.8
2004-06-22,12.0,-56.6,36.2
2004-06-22,12.5,-38.4,28.3
2004-06-22,13.0,-38.0,28.8
2004-06-22,13.5,-47.3,40.7
2004-06-22,14.0,-44.1,31.8
2004-06-22,14.5,-30.7,25.4
2004-06-22,15.0,-28.8,25.5
2004-06-22,15.5,-30.2,25.8
2004-06-22,16.0,-31.6,35.7
2004-06-22,16.5,-31.2,47.5
2004-06-22,17.0,-24.6,40.6
2004-06-22,17.5,-29.1,34.9
2004-06-22,18.0,-44.4,41.7
2004-06-22,18.5,-47.0,61.7
2004-06-22,19.0,-40.8,70.0
2004-06-22,19.5,-49.4,87.2
2004-06-22,20.0,-33.6,87.9
2004-06-22,20.5,-37.0,69.4
2004-06-22,21.0,-60.1,48.2
2004-06-22,21.5,-39.8,39.2
2004-06-22,22.0,-31.8,33.1
2004-06-22,22.5,-32.2,41.3
2004-06-22,23.0,-31.3,58.2
2004-06-22,23.5,-29.8,71.8
2004-06-23,0.0,-36.1,73.6
2004-06-23,0.5,-38.7,72.0
2004-06-23,1.0,-33.1,80.1
2004-06-23,1.5,-40.1,65.2
2004-06-23,2.0,-41.0,50.8
2004-06-23,2.5,-27.4,40.5
2004-06-23,3.0,-29.5,53.9
2004-06-23,3.5,-41.2,36.1
2004-06-23,4.0,-33.0,42.6
2004-06-23,4.5,-30.1,53.9
2004-06-23,5.0,-31.5,53.7
2004-06-23,5.5,-57.1,52.3
2004-06-23,6.0,-85.8,69.1
2004-06-23,6.5,-98.8,66.0
2004-06-23,7.0,-55.4,38.6
2004-06-23,7.5,-59.8,35.9
2004-06-23,8.0,-41.3,32.9
2004-06-23,8.5,-42.0,51.1
2004-06-23,9.0,-48.0,60.5
2004-06-23,9.5,-52.8,58.1
2004-06-23,10.0,-41.3,49.4
2004-06-23,10.5,-34.9,39.1
2004-06-23,11.0,-46.0,48.2
2004-06-23,11.5,-67.0,35.4
2004-06-23,12.0,-44.2,43.1
2004-06-23,12.5,-37.1,39.2
2004-06-23,13.0,-24.9,38.5
2004-06-23,13.5,-33.3,68.0
2004-06-23,14.0,-55.0,114.3
2004-06-23,14.5,-28.6,94.7
2004-06-23,15.0,-34.9,120.0
2004-06-23,15.5,-73.4,168.6
2004-06-23,16.0,-92.6,149.2
2004-06-23,16.5,-49.4,120.8
2004-06-23,17.0,-24.1,86.9
2004-06-23,17.5,-22.4,66.5
2004-06-23,18.0,-24.8,80.6
2004-06-23,18.5,-21.2,73.2
2004-06-23,19.0,-22.9,73.0
2004-06-23,19.5,-25.3,90.1
2004-06-23,20.0,-43.0,137.9
2004-06-23,20.5,-30.5,124.5
2004-06-23,21.0,-28.2,120.6
2004-06-23,21.5,-30.7,115.6
2004-06-23,22.0,-76.6,97.6
2004-06-23,22.5,-70.4,80.9
2004-06-23,23.0,-43.5,84.8
2004-06-23,23.5,-22.9,76.8
2004-06-24,0.0,-25.6,69.4
2004-06-24,0.5,-21.8,74.7
2004-06-24,1.0,-25.5,89.5
2004-06-24,1.5,-34.8,96.6
2004-06-24,2.0,-46.7,91.2
2004-06-24,2.5,-45.6,80.5
2004-06-24,3.0,-31.9,71.3
2004-06-24,3.5,-26.3,70.8
2004-06-24,4.0,-25.7,44.7
2004-06-24,4.5,-25.3,40.7
2004-06-24,5.0,-20.8,36.4
2004-06-24,5.5,-19.8,72.2
2004-06-24,6.0,-38.3,81.6
2004-06-24,6.5,-170.2,144.4
2004-06-24,7.0,-114.7,154.0
2004-06-24,7.5,-152.6,79.4
2004-06-24,8.0,-120.4,34.3
2004-06-24,8.5,-74.6,33.1
2004-06-24,9.0,-53.5,61.0
2004-06-24,9.5,-51.7,58.7
2004-06-24,10.0,-51.8,51.3
2004-06-24,10.5,-58.3,57.6
2004-06-24,11.0,-66.0,44.6
2004-06-24,11.5,-63.3,36.7
2004-06-24,12.0,-48.3,67.4
2004-06-24,12.5,-70.3,106.5
2004-06-24,13.0,-78.0,62.9
2004-06-24,13.5,-83.7,57.5
2004-06-24,14.0,-57.3,64.3
2004-06-24,14.5,-25.0,83.0
2004-06-24,15.0,-25.5,67.2
2004-06-24,15.5,-19.9,63.7
2004-06-24,16.0,-15.9,55.2
2004-06-24,16.5,-14.8,48.3
2004-06-24,17.0,-15.2,47.7
2004-06-24,17.5,-18.2,62.1
2004-06-24,18.0,-20.8,84.7
2004-06-24,18.5,-22.2,104.0
2004-06-24,19.0,-22.9,104.9
2004-06-24,19.5,-24.6,105.8
2004-06-24,20.0,-19.5,110.5
2004-06-24,20.5,-16.8,100.5
2004-06-24,21.0,-17.6,90.9
2004-06-24,21.5,-16.3,88.8
2004-06-24,22.0,-18.7,71.9
2004-06-24,22.5,-19.8,64.3
2004-06-24,23.0,-15.8,74.4
2004-06-24,23.5,-13.9,61.3
2004-06-25,0.0,-16.4,54.5
2004-06-25,0.5,-21.4,46.9
2004-06-25,1.0,-21.5,47.2
2004-06-25,1.5,-19.9,45.4
2004-06-25,2.0,-28.8,45.3
2004-06-25,2.5,-24.5,51.4
2004-06-25,3.0,-26.6,49.9
2004-06-25,3.5,-23.1,42.3
2004-06-25,4.0,-24.7,48.0
2004-06-25,4.5,-34.1,75.9
2004-06-25,5.0,-37.1,59.7
2004-06-25,5.5,-40.9,27.5
2004-06-25,6.0,-64.0,30.7
2004-06-25,6.5,-58.5,32.1
2004-06-25,7.0,-55.5,32.5
2004-06-25,7.5,-46.3,32.4
2004-06-25,8.0,-44.5,33.5
2004-06-25,8.5,-39.0,44.5
2004-06-25,9.0,-49.4,53.9
2004-06-25,9.5,-43.8,49.3
2004-06-25,10.0,-56.9,37.5
2004-06-25,10.5,-48.8,36.8
2004-06-25,11.0,-45.7,38.0
2004-06-25,11.5,-34.3,38.9
2004-06-25,12.0,-32.0,36.5
2004-06-25,12.5,-41.8,33.2
2004-06-25,13.0,-56.5,40.9
2004-06-25,13.5,-76.3,29.3
2004-06-25,14.0,-83.3,36.5
2004-06-25,14.5,-79.8,36.2
2004-06-25,15.0,-70.1,34.8
2004-06-25,15.5,-78.6,59.0
2004-06-25,16.0,-89.3,54.3
2004-06-25,16.5,-97.9,39.8
2004-06-25,17.0,-84.5,52.0
2004-06-25,17.5,-106.1,49.0
2004-06-25,18.0,-105.1,40.4
2004-06-25,18.5,-110.8,38.7
2004-06-25,19.0,-121.1,35.6
2004-06-25,19.5,-95.0,38.1
2004-06-25,20.0,-80.3,71.2
2004-06-25,20.5,-110.2,39.4
2004-06-25,21.0,-82.0,27.7
2004-06-25,21.5,-88.9,34.5
2004-06-25,22.0,-79.0,44.9
2004-06-25,22.5,-62.3,43.3
2004-06-25,23.0,-57.3,48.9
2004-06-25,23.5,-68.9,48.6
2004-06-26,0.0,-80.3,42.7
2004-06-26,0.5,-91.2,42.7
2004-06-26,1.0,-69.5,43.7
2004-06-26,1.5,-68.1,36.8
2004-06-26,2.0,-53.7,38.0
2004-06-26,2.5,-66.2,36.0
2004-06-26,3.0,-58.0,37.3
2004-06-26,3.5,-50.4,37.0
2004-06-26,4.0,-45.6,62.9
2004-06-26,4.5,-28.9,42.2
2004-06-26,5.0,-61.5,26.7
2004-06-26,5.5,-72.4,32.2
2004-06-26,6.0,-57.9,32.1
2004-06-26,6.5,-69.2,37.7
2004-06-26,7.0,-57.4,48.3
2004-06-26,7.5,-70.1,44.4
2004-06-26,8.0,-51.1,70.8
2004-06-26,8.5,-46.7,75.4
2004-06-26,9.0,-39.3,69.2
2004-06-26,9.5,-51.7,59.4
2004-06-26,10.0,-71.3,48.5
2004-06-26,10.5,-67.9,51.8
2004-06-26,11.0,-34.0,48.0
2004-06-26,11.5,-42.2,66.2
2004-06-26,12.0,-50.3,46.0
2004-06-26,12.5,-50.4,49.1
2004-06-26,13.0,-67.0,48.9
2004-06-26,13.5,-52.6,100.2
2004-06-26,14.0,-75.7,87.7
2004-06-26,14.5,-99.4,197.7
2004-06-26,15.0,-204.1,129.9
2004-06-26,15.5,-261.1,149.3
2004-06-26,16.0,-263.7,197.9
2004-06-26,16.5,-250.3,192.8
2004-06-26,17.0,-298.6,181.8
2004-06-26,17.5,-337.2,192.2
2004-06-26,18.0,-301.7,208.5
2004-06-26,18.5,-246.7,248.5
2004-06-26,19.0,-186.4,230.1
2004-06-26,19.5,-162.2,210.6
2004-06-26,20.0,-161.6,254.4
2004-06-26,20.5,-127.9,211.3
2004-06-26,21.0,-111.9,159.6
2004-06-26,21.5,-89.7,167.1
2004-06-26,22.0,-155.6,249.6
2004-06-26,22.5,-236.6,236.0
2004-06-26,23.0,-358.9,262.7
2004-06-26,23.5,-312.3,241.3
2004-06-27,0.0,-205.8,196.0
2004-06-27,0.5,-103.8,123.2
2004-06-27,1.0,-76.0,88.4
2004-06-27,1.5,-50.9,59.1
2004-06-27,2.0,-48.0,39.1
2004-06-27,2.5,-47.7,25.3
2004-06-27,3.0,-47.5,21.8
2004-06-27,3.5,-47.9,62.7
2004-06-27,4.0,-55.7,82.2
2004-06-27,4.5,-87.3,33.8
2004-06-27,5.0,-100.3,65.2
2004-06-27,5.5,-69.5,62.2
2004-06-27,6.0,-42.0,38.6
2004-06-27,6.5,-38.3,34.6
2004-06-27,7.0,-48.6,32.1
2004-06-27,7.5,-40.6,41.4
2004-06-27,8.0,-38.6,51.1
2004-06-27,8.5,-51.4,51.7
2004-06-27,9.0,-40.6,62.5
2004-06-27,9.5,-135.0,55.3
2004-06-27,10.0,-127.0,44.4
2004-06-27,10.5,-103.8,35.9
2004-06-27,11.0,-130.1,28.5
2004-06-27,11.5,-137.3,35.8
2004-06-27,12.0,-175.5,69.1
2004-06-27,12.5,-122.3,98.9
2004-06-27,13.0,-113.5,105.6
2004-06-27,13.5,-81.8,121.2
2004-06-27,14.0,-58.1,147.7
2004-06-27,14.5,-54.5,142.6
2004-06-27,15.0,-110.1,118.0
2004-06-27,15.5,-74.9,119.1
2004-06-27,16.0,-92.6,126.7
2004-06-27,16.5,-101.6,101.3
2004-06-27,17.0,-123.7,93.5
2004-06-27,17.5,-142.5,111.5
2004-06-27,18.0,-87.2,111.6
2004-06-27,18.5,-75.7,140.8
2004-06-27,19.0,-61.8,117.2
2004-06-27,19.5,-61.5,119.3
2004-06-27,20.0,-62.5,111.4
2004-06-27,20.5,-65.5,119.7
2004-06-27,21.0,-64.0,106.0
2004-06-27,21.5,-57.3,110.0
2004-06-27,22.0,-57.8,90.2
2004-06-27,22.5,-81.2,87.1
2004-06-27,23.0,-103.3,117.8
2004-06-27,23.5,-127.8,184.3
2004-06-28,0.0,-260.6,198.4
2004-06-28,0.5,-370.7,208.3
2004-06-28,1.0,-360.1,222.6
2004-06-28,1.5,-296.7,234.1
2004-06-28,2.0,-201.3,189.6
2004-06-28,2.5,-213.7,190.4
2004-06-28,3.0,-358.8,241.9
2004-06-28,3.5,-376.3,282.7
2004-06-28,4.0,-223.7,223.6
2004-06-28,4.5,-125.3,192.8
2004-06-28,5.0,-62.1,212.3
2004-06-28,5.5,-60.9,77.6
2004-06-28,6.0,-54.8,41.4
2004-06-28,6.5,-57.8,119.5
2004-06-28,7.0,-79.2,134.1
2004-06-28,7.5,-97.9,134.8
2004-06-28,8.0,-114.1,152.2
2004-06-28,8.5,-151.2,115.7
2004-06-28,9.0,-185.8,109.1
2004-06-28,9.5,-220.3,124.3
2004-06-28,10.0,-131.4,91.7
2004-06-28,10.5,-150.3,79.0
2004-06-28,11.0,-406.0,82.0
2004-06-28,11.5,-215.8,78.6
2004-06-28,12.0,-221.8,93.4
2004-06-28,12.5,-207.3,64.3
2004-06-28,13.0,-70.2,109.6
2004-06-28,13.5,-69.2,111.5
2004-06-28,14.0,-109.1,27.9
2004-06-28,14.5,-142.6,36.1
2004-06-28,15.0,-98.5,59.5
2004-06-28,15.5,-95.7,93.4
2004-06-28,16.0,-80.5,58.8
2004-06-28,16.5,-79.1,59.2
2004-06-28,17.0,-56.8,59.1
2004-06-28,17.5,-63.8,53.3
2004-06-28,18.0,-66.7,71.8
2004-06-28,18.5,-77.7,108.3
2004-06-28,19.0,-183.2,181.6
2004-06-28,19.5,-169.1,129.3
2004-06-28,20.0,-175.7,117.6
2004-06-28,20.5,-158.9,89.6
2004-06-28,21.0,-118.1,56.8
2004-06-28,21.5,-126.3,97.3
2004-06-28,22.0,-127.5,123.6
2004-06-28,22.5,-396.1,259.9
2004-06-28,23.0,-257.1,218.2
2004-06-28,23.5,-338.4,231.1
2004-06-29,0.0,-530.8,299.8
2004-06-29,0.5,-287.9,256.0
2004-06-29,1.0,-303.0,252.9
2004-06-29,1.5,-260.7,282.1
2004-06-29,2.0,-260.9,445.9
2004-06-29,2.5,-340.7,297.2
2004-06-29,3.0,-314.3,226.7
2004-06-29,3.5,-332.1,245.7
2004-06-29,4.0,-198.9,165.6
2004-06-29,4.5,-94.8,105.7
2004-06-29,5.0,-193.5,209.7
2004-06-29,5.5,-220.0,273.0
2004-06-29,6.0,-444.0,266.5
2004-06-29,6.5,-439.5,185.3
2004-06-29,7.0,-447.8,170.7
2004-06-29,7.5,-432.7,169.0
2004-06-29,8.0,-208.4,114.4
2004-06-29,8.5,-129.4,89.7
2004-06-29,9.0,-187.0,97.6
2004-06-29,9.5,-291.5,116.3
2004-06-29,10.0,-422.3,80.9
2004-06-29,10.5,-256.7,70.1
2004-06-29,11.0,-116.1,95.2
2004-06-29,11.5,-149.2,80.1
2004-06-29,12.0,-99.7,76.3
2004-06-29,12.5,-325.2,116.0
2004-06-29,13.0,-474.2,92.1
2004-06-29,13.5,-335.4,84.2
2004-06-29,14.0,-190.1,76.2
2004-06-29,14.5,-100.5,53.9
2004-06-29,15.0,-94.1,64.5
2004-06-29,15.5,-144.4,90.7
2004-06-29,16.0,-245.1,158.2
2004-06-29,16.5,-208.1,102.5
2004-06-29,17.0,-152.4,106.7
2004-06-29,17.5,-124.4,105.8
2004-06-29,18.0,-109.3,123.2
2004-06-29,18.5,-314.8,175.3
2004-06-29,19.0,-566.1,122.1
2004-06-29,19.5,-461.5,149.3
2004-06-29,20.0,-314.2,120.0
2004-06-29,20.5,-315.9,121.5
2004-06-29,21.0,-204.2,143.8
2004-06-29,21.5,-145.0,211.1
2004-06-29,22.0,-181.1,81.7
2004-06-29,22.5,-140.9,56.4
2004-06-29,23.0,-150.8,100.0
2004-06-29,23.5,-209.7,132.6
2004-06-30,0.0,-266.1,160.8
2004-06-30,0.5,-271.1,131.9
2004-06-30,1.0,-361.8,148.9
2004-06-30,1.5,-190.7,100.2
2004-06-30,2.0,-184.3,52.1
2004-06-30,2.5,-154.4,50.3
2004-06-30,3.0,-108.8,59.5
2004-06-30,3.5,-94.1,22.2
2004-06-30,4.0,-91.1,24.7
2004-06-30,4.5,-105.7,109.7
2004-06-30,5.0,-154.6,117.8
2004-06-30,5.5,-224.5,113.1
2004-06-30,6.0,-288.4,90.2
2004-06-30,6.5,-122.4,49.9
2004-06-30,7.0,-62.4,72.3
2004-06-30,7.5,-101.9,119.7
2004-06-30,8.0,-242.6,130.5
2004-06-30,8.5,-583.0,108.8
2004-06-30,9.0,-358.0,108.0
2004-06-30,9.5,-188.6,41.7
2004-06-30,10.0,-88.3,71.9
2004-06-30,10.5,-96.4,71.0
2004-06-30,11.0,-86.3,38.8
2004-06-30,11.5,-94.4,51.1
2004-06-30,12.0,-335.5,60.0
2004-06-30,12.5,-340.1,73.0
2004-06-30,13.0,-179.0,78.4
2004-06-30,13.5,-94.8,99.9
2004-06-30,14.0,-84.9,71.0
2004-06-30,14.5,-88.6,69.9
2004-06-30,15.0,-90.3,64.7
2004-06-30,15.5,-86.8,64.3
2004-06-30,16.0,-82.0,102.4
2004-06-30,16.5,-80.6,121.7
2004-06-30,17.0,-99.1,50.9
2004-06-30,17.5,-89.6,38.8
2004-06-30,18.0,-71.6,50.4
2004-06-30,18.5,-95.0,60.7
2004-06-30,19.0,-104.5,45.8
2004-06-30,19.5,-108.4,48.3
2004-06-30,20.0,-120.3,55.6
2004-06-30,20.5,-129.6,45.5
2004-06-30,21.0,-118.8,43.6
2004-06-30,21.5,-94.2,39.3
2004-06-30,22.0,-90.1,55.0
2004-06-30,22.5,-91.7,70.7
2004-06-30,23.0,-95.7,74.2
2004-06-30,23.5,-101.6,71.0
2004-07-01,0.0,-108.6,41.6
2004-07-01,0.5,-111.4,49.3
2004-07-01,1.0,-133.8,48.6
2004-07-01,1.5,-198.7,81.0
2004-07-01,2.0,-203.3,81.4
2004-07-01,2.5,-137.2,42.2
2004-07-01,3.0,-114.4,51.4
2004-07-01,3.5,-90.2,41.4
2004-07-01,4.0,-86.8,35.9
2004-07-01,4.5,-96.4,62.8
2004-07-01,5.0,-241.8,137.3
2004-07-01,5.5,-232.8,122.8
2004-07-01,6.0,-235.9,96.1
2004-07-01,6.5,-240.1,147.5
2004-07-01,7.0,-270.1,166.2
2004-07-01,7.5,-481.5,164.6
2004-07-01,8.0,-334.9,121.9
2004-07-01,8.5,-144.2,78.2
2004-07-01,9.0,-110.3,46.5
2004-07-01,9.5,-104.4,71.6
2004-07-01,10.0,-190.1,127.0
2004-07-01,10.5,-709.0,147.1
2004-07-01,11.0,-580.1,211.1
2004-07-01,11.5,-377.7,141.4
2004-07-01,12.0,-184.3,105.7
2004-07-01,12.5,-62.9,102.6
2004-07-01,13.0,-51.1,76.9
2004-07-01,13.5,-46.4,86.0
2004-07-01,14.0,-57.1,85.1
2004-07-01,14.5,-64.9,76.1
2004-07-01,15.0,-60.3,62.5
2004-07-01,15.5,-154.9,87.9
2004-07-01,16.0,-220.3,103.7
2004-07-01,16.5,-162.9,60.9
2004-07-01,17.0,-191.8,100.1
2004-07-01,17.5,-164.7,67.2
2004-07-01,18.0,-133.8,82.3
2004-07-01,18.5,-153.9,169.3
2004-07-01,19.0,-87.1,99.0
2004-07-01,19.5,-42.5,66.7
2004-07-01,20.0,-59.9,81.4
2004-07-01,20.5,-62.1,64.5
2004-07-01,21.0,-58.6,50.3
2004-07-01,21.5,-66.2,62.7
2004-07-01,22.0,-53.1,60.1
2004-07-01,22.5,-140.0,94.8
2004-07-01,23.0,-301.2,103.1
2004-07-01,23.5,-211.8,86.9
2004-07-02,0.0,-114.1,86.7
2004-07-02,0.5,-102.7,99.6
2004-07-02,1.0,-60.7,87.9
2004-07-02,1.5,-59.6,65.8
2004-07-02,2.0,-50.1,55.8
2004-07-02,2.5,-48.6,48.8
2004-07-02,3.0,-104.1,73.6
2004-07-02,3.5,-250.2,90.2
2004-07-02,4.0,-370.8,78.3
2004-07-02,4.5,-255.3,83.5
2004-07-02,5.0,-166.7,36.3
2004-07-02,5.5,-72.6,30.0
2004-07-02,6.0,-47.8,50.2
2004-07-02,6.5,-66.7,30.6
2004-07-02,7.0,-74.1,47.3
2004-07-02,7.5,-105.4,38.4
2004-07-02,8.0,-274.9,75.5
2004-07-02,8.5,-322.5,80.1
2004-07-02,9.0,-262.1,57.5
2004-07-02,9.5,-141.8,50.0
2004-07-02,10.0,-99.8,59.3
2004-07-02,10.5,-108.8,69.1
2004-07-02,11.0,-102.3,57.0
2004-07-02,11.5,-101.9,103.1
2004-07-02,12.0,-76.2,63.1
2004-07-02,12.5,-98.5,54.6
2004-07-02,13.0,-169.8,78.4
2004-07-02,13.5,-239.8,82.5
2004-07-02,14.0,-214.2,83.7
2004-07-02,14.5,-260.5,65.6
2004-07-02,15.0,-179.5,65.2
2004-07-02,15.5,-162.3,62.6
2004-07-02,16.0,-153.1,87.1
2004-07-02,16.5,-218.5,118.9
2004-07-02,17.0,-317.7,150.9
2004-07-02,17.5,-240.7,105.1
2004-07-02,18.0,-97.8,81.5
2004-07-02,18.5,-81.2,116.5
2004-07-02,19.0,-115.7,102.9
2004-07-02,19.5,-85.2,45.6
2004-07-02,20.0,-89.8,75.5
2004-07-02,20.5,-81.1,83.0
2004-07-02,21.0,-82.0,81.1
