DATE,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
28/09/2011,-32,-42.0,-42,-34,-45,-56,-68.0,-63,-57.0,-53,-58.0,-54.0,-54.0,-55,-54.0,-49,-46.0,-45.0,-45.0,-41.0,-36.0,-36.0,-36.0,-36
29/09/2011,-37,-29.0,-50,-56,-40,-34,-30.0,-42,-44.0,-34,-34.0,-34.0,-35.0,-35,-31.0,-33,-32.0,-36.0,-37.0,-36.0,-37.0,-38.0,-39.0,-37
30/09/2011,-35,-32.0,-35,-33,-30,-29,-30.0,-31,-30.0,-27,-26.0,-25.0,-25.0,-24,-24.0,-23,-26.0,-26.0,-18.0,-13.0,-9.0,-6.0,-3.0,1
01/10/2011,-13,-18.0,-13,-19,-29,-41,-36.0,-35,-39.0,-37,-33.0,-28.0,-24.0,-26,-27.0,-27,-24.0,-20.0,-18.0,-13.0,-24.0,-30.0,-32.0,-25
02/10/2011,-20,-21.0,-20,-19,-17,-20,-24.0,-30,-33.0,-27,-26.0,-28.0,-32.0,-31,-26.0,-24,-23.0,-22.0,-20.0,-20.0,-25.0,-27.0,-24.0,-20
03/10/2011,-17,-18.0,-18,-14,-11,-12,-13.0,-15,-18.0,-23,-24.0,-23.0,-23.0,-20,-17.0,-21,-20.0,-20.0,-18.0,-19.0,-21.0,-20.0,-18.0,-21
04/10/2011,-23,-21.0,-19,-18,-17,-15,-14.0,-18,-22.0,-22,-20.0,-16.0,-14.0,-12,-18.0,-15,-17.0,-17.0,-20.0,-21.0,-21.0,-21.0,-16.0,-13
05/10/2011,-12,-12.0,-12,-14,-15,-12,-12.0,-6,0.0,-10,-18.0,-14.0,-17.0,-25,-43.0,-40,-26.0,-20.0,-20.0,-31.0,-20.0,-21.0,-25.0,-19
06/10/2011,-14,-11.0,-9,-14,0,-3,-7.0,-3,-2.0,-4,-3.0,-7.0,-9.0,-8,-11.0,-15,-19.0,-20.0,-21.0,-21.0,-22.0,-20.0,-20.0,-18
07/10/2011,-14,-11.0,-10,-3,-10,-16,-25.0,-33,-33.0,-29,-25.0,-25.0,-25.0,-26,-28.0,-28,-27.0,-27.0,-24.0,-21.0,-18.0,-17.0,-19.0,-17
08/10/2011,-15,-11.0,-10,-11,-12,-13,-10.0,-6,-3.0,-1,-1.0,2.0,5.0,8,10.0,8,4.0,5.0,3.0,0.0,-10.0,-6.0,-1.0,-10
09/10/2011,-17,-25.0,-24,-24,-25,-36,-42.0,-42,-41.0,-40,-42.0,-44.0,-39.0,-31,-30.0,-29,-26.0,-20.0,-16.0,-18.0,-17.0,-15.0,-20.0,-19
10/10/2011,-16,-16.0,-13,-13,-12,-8,-7.0,-7,-5.0,-3,-6.0,-8.0,-5.0,-5,-7.0,-11,-13.0,-13.0,-12.0,-13.0,-16.0,-13.0,-10.0,-7
11/10/2011,-6,-10.0,-10,-11,-8,-7,-4.0,-2,3.0,3,1.0,0.0,-2.0,0,3.0,-2,-5.0,-3.0,-5.0,-4.0,-4.0,-7.0,-5.0,-5
12/10/2011,-1,0.0,1,-2,-5,-5,-4.0,-8,-7.0,-3,-4.0,-4.0,-3.0,-3,-3.0,-4,-5.0,-4.0,-6.0,-9.0,-11.0,-8.0,-6.0,-5
13/10/2011,-3,-3.0,-7,-7,-12,-15,-17.0,-17,-19.0,-20,-19.0,-13.0,-12.0,-10,-9.0,-7,-6.0,-5.0,-4.0,-5.0,-7.0,-9.0,-10.0,-7
14/10/2011,-5,-3.0,-1,0,-1,-3,-4.0,-2,-1.0,-1,-2.0,-3.0,-4.0,-3,-1.0,-2,-2.0,-4.0,-6.0,-3.0,-1.0,-3.0,-3.0,-2
15/10/2011,1,-4.0,-15,-14,-10,-8,-8.0,-8,-7.0,-5,-3.0,-3.0,-4.0,-3,-7.0,-10,-7.0,-2.0,-4.0,-5.0,-5.0,-5.0,-4.0,-5
16/10/2011,-8,-8.0,-11,-19,-17,-11,-9.0,-10,-12.0,-11,-7.0,-6.0,-7.0,-7,-11.0,-11,-9.0,-7.0,-6.0,-4.0,-6.0,-8.0,-14.0,-18
17/10/2011,-22,-18.0,-13,-13,-11,-11,-10.0,-10,-9.0,-8,-8.0,-8.0,-9.0,-9,-8.0,-9,-9.0,-7.0,-6.0,-5.0,-5.0,-7.0,-8.0,-14
18/10/2011,-15,-12.0,-9,-6,-6,-9,-9.0,-6,-2.0,-2,-5.0,-4.0,-4.0,-5,-4.0,-5,-4.0,-4.0,-3.0,-6.0,-5.0,-4.0,-4.0,-2
19/10/2011,0,0.0,-4,-7,-11,-9,-8.0,-8,-9.0,-8,-8.0,-11.0,-11.0,-9,-9.0,-8,-7.0,-4.0,-9.0,-12.0,-10.0,-9.0,-9.0,-12
20/10/2011,-12,-15.0,-12,-9,-9,-12,-14.0,-13,-12.0,-12,-11.0,-11.0,-11.0,-9,-8.0,-9,-11.0,-12.0,-16.0,-19.0,-15.0,-12.0,-12.0,-12
21/10/2011,-16,-19.0,-17,-16,-17,-23,-24.0,-22,-21.0,-17,-15.0,-15.0,-14.0,-13,-13.0,-13,-13.0,-14.0,-13.0,-14.0,-15.0,-15.0,-16.0,-19
22/10/2011,-16,-14.0,-12,-11,-11,-12,-12.0,-9,-9.0,-8,-7.0,-6.0,-7.0,-6,-7.0,-6,-7.0,-9.0,-8.0,-7.0,-5.0,-4.0,-3.0,0
23/10/2011,3,5.0,5,3,3,2,3.0,2,1.0,-1,-4.0,-5.0,-7.0,-6,-6.0,-4,-1.0,4.0,8.0,7.0,6.0,6.0,4.0,-2
24/10/2011,-9,-8.0,-7,-8,-7,-4,-6.0,-2,-3.0,-3,1.0,4.0,5.0,4,1.0,-1,-1.0,1.0,20.0,18.0,7.0,7.0,-22.0,-79
25/10/2011,-121,-147.0,-126,-127,-131,-134,-131.0,-117,-101.0,-86,-79.0,-68.0,-62.0,-61,-59.0,-57,-59.0,-57.0,-60.0,-57.0,-59.0,-60.0,-58.0,-55
26/10/2011,-53,-51.0,-50,-49,-51,-54,-53.0,-52,-49.0,-47,-46.0,-45.0,-42.0,-39,-36.0,-34,-38.0,-41.0,-37.0,-37.0,-38.0,-42.0,-44.0,-43
27/10/2011,-43,-42.0,-42,-42,-43,-43,-44.0,-42,-39.0,-38,-36.0,-36.0,-36.0,-35,-34.0,-34,-34.0,-34.0,-34.0,-34.0,-36.0,-39.0,-36.0,-35
28/10/2011,-33,-30.0,-28,-28,-29,-28,-28.0,-26,-26.0,-25,-26.0,-25.0,-25.0,-23,-22.0,-20,-19.0,-18.0,-18.0,-20.0,-23.0,-25.0,-24.0,-24
29/10/2011,-24,-22.0,-21,-20,-19,-18,-17.0,-13,-12.0,-11,-12.0,-15.0,-16.0,-16,-17.0,-18,-18.0,-17.0,-15.0,-14.0,-16.0,-14.0,-12.0,-13
30/10/2011,-14,-13.0,-13,-14,-15,-15,-13.0,-11,-12.0,-11,0.0,-5.0,-14.0,-21,-17.0,-17,-29.0,-24.0,-23.0,-21.0,-22.0,-21.0,-19.0,-23
31/10/2011,-26,-25.0,-20,-15,-13,-11,-9.0,-11,-10.0,-14,-17.0,-15.0,-14.0,-15,-9.0,-8,-6.0,2.0,0.0,-13.0,-18.0,-24.0,-34.0,-3
01/11/2011,-39,-44.0,-43,-44,-45,-46,-48.0,-45,-41.0,-37,-43.0,-47.0,-57.0,-62,-65.0,-66,-56.0,-50.0,-46.0,-45.0,-41.0,-43.0,-42.0,-46
02/11/2011,-46,-44.0,-44,-42,-43,-46,-50.0,-50,-53.0,-54,-53.0,-58.0,-52.0,-49,-51.0,-52,-51.0,-45.0,-47.0,-45.0,-42.0,-36.0,-33.0,-33
03/11/2011,-36,-39.0,-38,-34,-33,-36,-35.0,-32,-29.0,-29,-27.0,-26.0,-28.0,-27,-27.0,-26,-27.0,-26.0,-25.0,-26.0,-28.0,-27.0,-27.0,-29
04/11/2011,-32,-34.0,-33,-30,-27,-26,-26.0,-23,-21.0,-21,-22.0,-24.0,-25.0,-25,-23.0,-22,-24.0,-22.0,-20.0,-23.0,-24.0,-27.0,-27.0,-35
05/11/2011,-39,-39.0,-40,-39,-37,-39,-37.0,-32,-28.0,-28,-28.0,-25.0,-22.0,-19,-18.0,-18,-19.0,-17.0,-18.0,-20.0,-23.0,-24.0,-22.0,-23
06/11/2011,-24,-24.0,-21,-16,-13,-11,-9.0,-6,-3.0,-1,-1.0,2.0,6.0,4,7.0,3,3.0,0.0,-1.0,-4.0,-7.0,-9.0,-2.0,0
07/11/2011,-1,0.0,1,3,2,5,4.0,3,1.0,0,1.0,0.0,-2.0,1,3.0,3,8.0,8.0,1.0,-1.0,-5.0,-4.0,-4.0,-3
08/11/2011,1,0.0,-1,-2,-9,-11,-15.0,-17,-19.0,-13,-7.0,-7.0,-12.0,-16,-22.0,-24,-22.0,-20.0,-20.0,-20.0,-19.0,-17.0,-16.0,-16
09/11/2011,-17,-16.0,-15,-16,-16,-15,-13.0,-10,-9.0,-7,-10.0,-12.0,-13.0,-13,-9.0,-6,-6.0,-7.0,-9.0,-10.0,-11.0,-15.0,-15.0,-16
10/11/2011,-16,-16.0,-13,-10,-9,-8,-6.0,-5,-5.0,-3,0.0,2.0,4.0,3,1.0,-2,-5.0,-8.0,-10.0,-10.0,-10.0,-11.0,-12.0,-13
11/11/2011,-12,-10.0,-9,-10,-6,-5,-8.0,-7,-5.0,-7,-11.0,-9.0,-9.0,-10,-10.0,-9,-10.0,-10.0,-9.0,-9.0,-10.0,-11.0,-9.0,-10
12/11/2011,-11,-9.0,-8,-8,-7,-7,-1.0,2,7.0,8,7.0,1.0,-1.0,0,2.0,-3,-9.0,-13.0,-10.0,-10.0,-10.0,-9.0,-7.0,-8
13/11/2011,-10,-10.0,-10,-9,-9,-8,-7.0,-9,-7.0,-4,-3.0,-2.0,-1.0,-3,-5.0,-6,-6.0,-4.0,-2.0,-2.0,-2.0,0.0,1.0,1
14/11/2011,1,1.0,1,2,2,3,4.0,2,2.0,-1,-2.0,2.0,5.0,5,3.0,1,0.0,0.0,0.0,0.0,-2.0,-1.0,0.0,-1
15/11/2011,-1,-1.0,-1,-2,0,-1,-3.0,-9,-13.0,-13,-16.0,-19.0,-19.0,-18,-19.0,-26,-27.0,-20.0,-15.0,-12.0,-12.0,-12.0,-8.0,-7
16/11/2011,-8,-10.0,-10,-7,-4,-4,-2.0,-2,-2.0,-5,-6.0,-7.0,-8.0,-7,-6.0,-4,-4.0,-2.0,-2.0,-4.0,-6.0,-7.0,-7.0,-10
17/11/2011,-11,-11.0,-10,-9,-7,-6,-6.0,-5,-5.0,-6,-8.0,-8.0,-7.0,-8,-7.0,-8,-9.0,-7.0,-3.0,-2.0,-6.0,-9.0,-9.0,-11
18/11/2011,-10,-12.0,-12,-14,-12,-10,-10.0,-9,-8.0,-7,-7.0,-7.0,-8.0,-7,-4.0,-6,-5.0,-4.0,-4.0,-4.0,-3.0,-3.0,-2.0,-2
19/11/2011,-1,-2.0,-2,-1,-1,-2,-3.0,-3,-2.0,1,2.0,2.0,0.0,-2,-2.0,-1,-2.0,-1.0,1.0,1.0,1.0,3.0,3.0,2
20/11/2011,3,2.0,0,1,0,1,2.0,4,5.0,3,2.0,4.0,5.0,6,5.0,5,4.0,1.0,-1.0,-1.0,0.0,1.0,1.0,-2
21/11/2011,-1,-2.0,-1,-2,-3,-8,-13.0,-15,-16.0,-13,-10.0,-6.0,-5.0,-8,-12.0,-15,-19.0,-20.0,-16.0,-11.0,-7.0,-3.0,-5.0,-1
22/11/2011,4,4.0,2,-6,-7,-7,-9.0,-6,-10.0,-10,-11.0,-9.0,-7.0,-10,-17.0,-17,-19.0,-18.0,-11.0,-7.0,-5.0,-1.0,-10.0,-11
23/11/2011,-14,-16.0,-23,-26,-24,-21,-20.0,-19,-20.0,-18,-15.0,-14.0,-14.0,-11,-11.0,-11,-12.0,-9.0,-7.0,-9.0,-9.0,-9.0,-14.0,-16
24/11/2011,-17,-16.0,-14,-10,-8,-8,-8.0,-10,-8.0,-5,-3.0,-5.0,-4.0,-9,-6.0,-7,-5.0,-4.0,-6.0,-11.0,-13.0,-12.0,-13.0,-18
25/11/2011,-20,-21.0,-21,-24,-22,-20,-20.0,-21,-18.0,-14,-14.0,-14.0,-14.0,-14,-12.0,-9,-6.0,-6.0,-5.0,-3.0,-1.0,0.0,1.0,-1
26/11/2011,-1,-4.0,-5,-5,-4,-5,-5.0,-5,-5.0,-7,-6.0,-6.0,-4.0,-5,-4.0,-7,-9.0,-7.0,-4.0,-1.0,2.0,1.0,3.0,-3
27/11/2011,-2,-1.0,0,-3,-6,-4,-7.0,-15,-17.0,-13,-11.0,-11.0,-12.0,-12,-13.0,-14,-19.0,-20.0,-14.0,-13.0,-15.0,-14.0,-14.0,-14
28/11/2011,-14,-13.0,-11,-10,-10,-10,-13.0,-11,-7.0,-8,-11.0,-14.0,-17.0,-16,-11.0,-7,-6.0,-6.0,-8.0,-9.0,-8.0,-4.0,11.0,-6
29/11/2011,-11,-8.0,-3,-8,-6,2,-12.0,-19,-23.0,-25,-22.0,-22.0,-24.0,-22,-15.0,-13,-10.0,-8.0,-14.0,-17.0,-17.0,-16.0,-13.0,-11
30/11/2011,-18,-15.0,-10,-13,-12,-12,-11.0,-12,-12.0,-10,-25.0,-38.0,-33.0,-32,-33.0,-37,-36.0,-37.0,-41.0,-38.0,-32.0,-31.0,-24.0,-23
01/12/2011,-24,-30.0,-30,-27,-23,-22,-22.0,-24,-22.0,-21,-24.0,-24.0,-23.0,-23,-21.0,-19,-18.0,-18.0,-17.0,-19.0,-18.0,-16.0,-13.0,-13
02/12/2011,-14,-15.0,-16,-14,-13,-14,-16.0,-13,-9.0,-6,-7.0,-9.0,-11.0,-7,-5.0,-4,-7.0,1.0,5.0,0.0,-7.0,-8.0,-11.0,-11
03/12/2011,-13,-12.0,-14,-13,-10,-9,-15.0,-23,-28.0,-30,-34.0,-25.0,-22.0,-21,-20.0,-21,-17.0,-16.0,-11.0,-11.0,-10.0,-7.0,-9.0,-11
04/12/2011,-7,-3.0,-3,-6,-10,-11,-15.0,-16,-17.0,-19,-20.0,-23.0,-21.0,-20,-18.0,-15,-14.0,-10.0,-7.0,-4.0,-4.0,-6.0,-5.0,-7
05/12/2011,-6,-7.0,-10,-12,-11,-12,-12.0,-11,-8.0,-7,-9.0,-11.0,-8.0,-6,-6.0,-6,-3.0,-2.0,-1.0,-2.0,-4.0,-5.0,-5.0,-6
06/12/2011,-6,-7.0,-6,-5,-4,-3,-4.0,-5,-3.0,-2,-3.0,-4.0,-1.0,0,2.0,4,4.0,1.0,0.0,-1.0,2.0,5.0,5.0,3
07/12/2011,2,1.0,-2,-5,-5,-5,-5.0,-6,-5.0,-4,-3.0,-1.0,-1.0,-1,-1.0,1,5.0,6.0,6.0,7.0,9.0,10.0,12.0,12
08/12/2011,7,4.0,7,8,10,11,10.0,10,13.0,12,6.0,5.0,4.0,8,10.0,8,6.0,2.0,0.0,2.0,7.0,9.0,10.0,11
09/12/2011,9,5.0,3,2,1,0,-2.0,-3,1.0,1,5.0,8.0,5.0,0,-1.0,-2,-6.0,-5.0,0.0,6.0,8.0,9.0,11.0,3
10/12/2011,-8,-12.0,-9,-6,-3,-8,-16.0,-20,-28.0,-26,-23.0,-22.0,-19.0,-17,-13.0,-10,-9.0,-7.0,-7.0,-7.0,-5.0,-14.0,-12.0,-8
11/12/2011,-4,-9.0,-9,-7,-5,-5,-10.0,-14,-12.0,-18,-18.0,-14.0,-13.0,-10,-6.0,-2,-6.0,-5.0,-4.0,-2.0,-1.0,1.0,1.0,0
12/12/2011,-2,-5.0,-5,-5,-4,-6,-7.0,-10,-9.0,-8,-10.0,-8.0,-8.0,-6,1.0,4,1.0,-5.0,-6.0,-3.0,-1.0,-1.0,1.0,0
13/12/2011,-3,-4.0,-7,-8,-8,-7,-8.0,-10,-8.0,-8,-9.0,-10.0,-12.0,-9,-6.0,-4,-3.0,-1.0,2.0,2.0,0.0,-1.0,1.0,4
14/12/2011,3,2.0,-2,-3,-1,-1,-4.0,-4,-4.0,-5,-6.0,-7.0,-8.0,-7,-4.0,-1,-1.0,-3.0,-4.0,-4.0,-2.0,0.0,0.0,-1
15/12/2011,-4,-7.0,-6,-3,-2,-3,-4.0,-6,-7.0,-8,-9.0,-7.0,-6.0,-6,-4.0,-3,-3.0,0.0,0.0,0.0,1.0,0.0,0.0,-1
16/12/2011,0,-2.0,-2,-2,-3,-3,-4.0,-3,-2.0,-2,-3.0,-3.0,-1.0,0,-1.0,1,3.0,5.0,6.0,5.0,4.0,5.0,5.0,4
17/12/2011,5,4.0,1,1,2,4,7.0,7,5.0,3,0.0,0.0,0.0,-1,0.0,2,2.0,2.0,3.0,3.0,4.0,5.0,4.0,3
18/12/2011,1,1.0,2,3,4,3,2.0,2,2.0,0,0.0,0.0,1.0,2,3.0,6,8.0,9.0,12.0,22.0,24.0,22.0,20.0,16
19/12/2011,11,8.0,9,8,5,11,10.0,7,8.0,9,10.0,12.0,8.0,2,4.0,7,3.0,-2.0,-1.0,2.0,13.0,16.0,15.0,6
20/12/2011,2,-1.0,-2,-1,1,-1,-3.0,-1,-1.0,1,0.0,1.0,-1.0,-2,-2.0,2,4.0,6.0,2.0,4.0,2.0,-6.0,-6.0,-9
21/12/2011,-13,-14.0,-9,-9,-8,-4,-2.0,0,2.0,4,7.0,2.0,-3.0,-6,-4.0,-2,-3.0,-4.0,-6.0,-8.0,-8.0,-5.0,-8.0,-13
22/12/2011,-17,-18.0,-18,-15,-13,-12,-11.0,-8,-6.0,-5,-6.0,-5.0,-6.0,-6,-7.0,-8,-12.0,-13.0,-11.0,-8.0,-9.0,-8.0,-8.0,-10
23/12/2011,-11,-10.0,-8,-7,-7,-6,-5.0,-3,-3.0,-4,-4.0,1.0,2.0,0,-3.0,-5,-6.0,-2.0,1.0,3.0,4.0,6.0,6.0,7
24/12/2011,6,6.0,5,2,1,0,-2.0,-5,-4.0,-3,-3.0,1.0,3.0,3,4.0,4,2.0,1.0,1.0,1.0,2.0,0.0,-4.0,-4
25/12/2011,-1,0.0,-2,-5,-7,-5,-4.0,-4,-1.0,1,-1.0,0.0,1.0,1,3.0,4,3.0,3.0,2.0,-1.0,-2.0,-1.0,-2.0,-2
26/12/2011,-2,-1.0,1,0,-1,-1,-1.0,0,0.0,-1,1.0,3.0,3.0,0,1.0,-3,-5.0,-2.0,0.0,1.0,-1.0,-2.0,-2.0,-2
27/12/2011,1,5.0,7,7,7,5,4.0,7,10.0,12,14.0,17.0,15.0,13,12.0,12,10.0,7.0,8.0,9.0,8.0,7.0,8.0,8
28/12/2011,8,7.0,7,10,11,11,15.0,14,14.0,12,14.0,23.0,29.0,27,29.0,33,32.0,27.0,21.0,16.0,11.0,5.0,3.0,2
29/12/2011,5,10.0,14,17,8,4,2.0,7,11.0,8,7.0,10.0,11.0,7,7.0,2,4.0,6.0,9.0,7.0,0.0,-4.0,-6.0,-15
30/12/2011,-16,-13.0,-9,-3,3,7,6.0,4,4.0,3,1.0,2.0,6.0,13,17.0,12,-1.0,-16.0,-20.0,-16.0,-13.0,-7.0,-11.0,-15
31/12/2011,-23,-24.0,-19,-13,-9,-7,-11.0,-14,-15.0,-15,-12.0,-13.0,-10.0,-9,-8.0,-12,-11.0,-11.0,-12.0,-11.0,-12.0,-8.0,-10.0,-15
